"hospital_no","course_no","option_group_cd","rgst","updt","created_id","updated_id"
"21012","12","8","2019-10-04 17:21:23","2019-10-04 17:21:23","A3219","A3219"
"21012","12","9","2019-10-04 17:21:23","2019-10-04 17:21:23","A3219","A3219"
"21012","13","1","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","13","2","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","13","5","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","13","6","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","13","7","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","13","8","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","13","9","2019-10-04 17:21:24","2019-10-04 17:21:24","A3219","A3219"
"21012","14","1","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","2","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","3","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","4","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","5","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","6","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","7","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","8","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","14","9","2020-01-07 17:24:30","2020-01-07 17:24:30","A3211","A3211"
"21012","15","1","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","2","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","3","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","4","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","5","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","6","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","7","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","8","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","15","9","2019-10-04 17:21:48","2019-10-04 17:21:48","A3219","A3219"
"21012","16","1","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","2","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","3","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","4","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","5","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","6","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","7","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","8","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21012","16","9","2020-01-07 17:25:22","2020-01-07 17:25:22","A3211","A3211"
"21016","1","1","2019-09-30 20:14:10","2019-09-30 20:14:10","A3271","A3271"
"21016","2","1","2019-09-30 20:14:19","2019-09-30 20:14:19","A3271","A3271"
"21016","6","2","2019-09-19 11:51:09","2019-09-19 11:51:09","A3220","A3220"
"21016","7","2","2019-09-19 11:52:15","2019-09-19 11:52:15","A3220","A3220"
"21019","1","1","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","2","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","3","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","4","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","5","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","6","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","7","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","8","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","9","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","10","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","11","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","12","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","13","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","14","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","16","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","19","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","20","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","21","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","22","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","23","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","25","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","1","26","2019-12-18 11:11:42","2019-12-18 11:11:42","A3271","A3271"
"21019","2","1","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","2","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","3","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","4","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","5","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","6","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","7","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","8","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","9","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","10","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","11","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","12","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","13","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","14","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","22","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","23","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","2","24","2019-12-18 11:12:05","2019-12-18 11:12:05","A3271","A3271"
"21019","4","1","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","2","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","3","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","4","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","5","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","6","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","7","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","8","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","9","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","10","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","11","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","12","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","13","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","14","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","16","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","19","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","20","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","21","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","22","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","23","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","24","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","25","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","4","26","2019-05-29 08:15:55","2019-05-29 08:15:55","A2636","A2636"
"21019","5","1","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","2","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","3","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","4","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","5","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","6","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","7","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","8","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","9","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","10","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","11","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","12","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","13","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","14","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","15","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","16","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","17","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","18","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","19","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","20","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","21","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","22","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","23","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","25","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","5","26","2019-05-29 09:54:24","2019-05-29 09:54:24","A2636","A2636"
"21019","6","1","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","2","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","3","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","4","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","5","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","6","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","7","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","8","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","9","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","10","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","11","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","12","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","13","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","14","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","15","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","16","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","17","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","18","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","19","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","20","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","21","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","22","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","23","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","25","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","6","26","2019-05-29 08:29:01","2019-05-29 08:29:01","A2636","A2636"
"21019","7","1","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","2","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","3","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","4","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","5","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","6","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","7","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","8","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","9","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","10","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","11","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","12","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","13","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","14","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","22","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","23","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","7","24","2019-12-18 11:12:30","2019-12-18 11:12:30","A3271","A3271"
"21019","8","1","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","2","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","3","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","4","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","5","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","6","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","7","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","8","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","9","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","10","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","11","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","12","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","13","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","14","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","16","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","19","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","20","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","21","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","22","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","23","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","25","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","8","26","2019-12-18 10:51:44","2019-12-18 10:51:44","A3271","A3271"
"21019","9","1","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","2","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","3","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","4","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","5","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","6","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","7","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","8","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","9","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","10","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","11","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","12","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","13","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","14","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","22","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","23","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","9","24","2019-12-18 10:51:33","2019-12-18 10:51:33","A3271","A3271"
"21019","10","1","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","2","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","3","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","4","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","5","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","6","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","7","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","8","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","9","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","10","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","11","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","12","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","13","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","14","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","22","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","23","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21019","10","24","2019-12-18 10:51:35","2019-12-18 10:51:35","A3271","A3271"
"21023","4","1","2019-12-16 13:59:11","2019-12-16 13:59:11","A3271","A3271"
"21025","1","1","2019-12-05 10:57:55","2019-12-05 10:57:55","B101515","B101515"
"21025","1","2","2019-12-05 10:57:55","2019-12-05 10:57:55","B101515","B101515"
"21025","1","3","2019-12-05 10:57:55","2019-12-05 10:57:55","B101515","B101515"
"21025","1","4","2019-12-05 10:57:55","2019-12-05 10:57:55","B101515","B101515"
"21025","2","1","2019-11-20 11:52:03","2019-11-20 11:52:03","A1589","A1589"
"21031","1","1","2019-10-30 09:13:08","2019-10-30 09:13:08","A3212","A3212"
"21036","1","1","2019-11-20 12:06:11","2019-11-20 12:06:11","A1589","A1589"
"21036","3","2","2019-11-20 12:06:42","2019-11-20 12:06:42","A1589","A1589"
"21036","4","3","2019-11-20 12:06:57","2019-11-20 12:06:57","A1589","A1589"
"21036","5","2","2019-11-20 12:07:12","2019-11-20 12:07:12","A1589","A1589"
"21036","5","3","2019-11-20 12:07:12","2019-11-20 12:07:12","A1589","A1589"
"21044","1","2","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","3","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","4","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","5","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","7","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","10","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","11","2019-02-01 09:52:41","2019-02-01 09:52:41","A2636","A2636"
"21044","1","12","2019-02-01 09:52:42","2019-02-01 09:52:42","A2636","A2636"
"21044","1","13","2019-02-01 09:52:42","2019-02-01 09:52:42","A2636","A2636"
"21044","1","14","2019-02-01 09:52:42","2019-02-01 09:52:42","A2636","A2636"
"21047","1","1","2019-07-25 16:02:45","2019-07-25 16:02:45","A2636","A2636"
"21047","1","2","2019-07-25 16:02:45","2019-07-25 16:02:45","A2636","A2636"
"21047","1","3","2019-07-25 16:02:45","2019-07-25 16:02:45","A2636","A2636"
"21047","1","4","2019-07-25 16:02:45","2019-07-25 16:02:45","A2636","A2636"
"21047","1","5","2019-07-25 16:02:45","2019-07-25 16:02:45","A2636","A2636"
"21047","2","1","2019-07-25 15:30:41","2019-07-25 15:30:41","A2636","A2636"
"21047","2","2","2019-07-25 15:30:41","2019-07-25 15:30:41","A2636","A2636"
"21047","2","3","2019-07-25 15:30:41","2019-07-25 15:30:41","A2636","A2636"
"21047","2","4","2019-07-25 15:30:41","2019-07-25 15:30:41","A2636","A2636"
"21047","2","5","2019-07-25 15:30:41","2019-07-25 15:30:41","A2636","A2636"
"21047","3","1","2019-07-25 15:30:50","2019-07-25 15:30:50","A2636","A2636"
"21047","3","2","2019-07-25 15:30:50","2019-07-25 15:30:50","A2636","A2636"
"21047","3","3","2019-07-25 15:30:50","2019-07-25 15:30:50","A2636","A2636"
"21047","3","4","2019-07-25 15:30:50","2019-07-25 15:30:50","A2636","A2636"
"21047","3","5","2019-07-25 15:30:50","2019-07-25 15:30:50","A2636","A2636"
"21047","4","1","2019-09-27 17:24:33","2019-09-27 17:24:33","A3218","A3218"
"21047","4","2","2019-09-27 17:24:33","2019-09-27 17:24:33","A3218","A3218"
"21047","4","3","2019-09-27 17:24:33","2019-09-27 17:24:33","A3218","A3218"
"21047","4","4","2019-09-27 17:24:33","2019-09-27 17:24:33","A3218","A3218"
"21047","4","5","2019-09-27 17:24:33","2019-09-27 17:24:33","A3218","A3218"
"21047","5","1","2019-07-25 16:03:02","2019-07-25 16:03:02","A2636","A2636"
"21047","5","2","2019-07-25 16:03:02","2019-07-25 16:03:02","A2636","A2636"
"21047","5","3","2019-07-25 16:03:02","2019-07-25 16:03:02","A2636","A2636"
"21047","5","4","2019-07-25 16:03:02","2019-07-25 16:03:02","A2636","A2636"
"21047","5","5","2019-07-25 16:03:02","2019-07-25 16:03:02","A2636","A2636"
"21047","6","1","2019-07-25 15:30:45","2019-07-25 15:30:45","A2636","A2636"
"21047","6","2","2019-07-25 15:30:45","2019-07-25 15:30:45","A2636","A2636"
"21047","6","3","2019-07-25 15:30:45","2019-07-25 15:30:45","A2636","A2636"
"21047","6","4","2019-07-25 15:30:45","2019-07-25 15:30:45","A2636","A2636"
"21047","6","5","2019-07-25 15:30:45","2019-07-25 15:30:45","A2636","A2636"
"21047","7","1","2019-07-25 16:04:40","2019-07-25 16:04:40","A2636","A2636"
"21047","7","2","2019-07-25 16:04:40","2019-07-25 16:04:40","A2636","A2636"
"21047","7","3","2019-07-25 16:04:40","2019-07-25 16:04:40","A2636","A2636"
"21047","7","4","2019-07-25 16:04:40","2019-07-25 16:04:40","A2636","A2636"
"21047","7","5","2019-07-25 16:04:40","2019-07-25 16:04:40","A2636","A2636"
"21047","8","1","2019-09-27 18:03:02","2019-09-27 18:03:02","A3218","A3218"
"21047","8","2","2019-09-27 18:03:02","2019-09-27 18:03:02","A3218","A3218"
"21047","8","3","2019-09-27 18:03:02","2019-09-27 18:03:02","A3218","A3218"
"21047","8","4","2019-09-27 18:03:02","2019-09-27 18:03:02","A3218","A3218"
"21047","8","5","2019-09-27 18:03:02","2019-09-27 18:03:02","A3218","A3218"
"21047","9","1","2019-09-27 18:03:17","2019-09-27 18:03:17","A3218","A3218"
"21047","9","2","2019-09-27 18:03:17","2019-09-27 18:03:17","A3218","A3218"
"21047","9","3","2019-09-27 18:03:17","2019-09-27 18:03:17","A3218","A3218"
"21047","9","4","2019-09-27 18:03:17","2019-09-27 18:03:17","A3218","A3218"
"21047","9","5","2019-09-27 18:03:17","2019-09-27 18:03:17","A3218","A3218"
"21047","10","1","2019-09-27 18:03:35","2019-09-27 18:03:35","A3218","A3218"
"21047","10","2","2019-09-27 18:03:35","2019-09-27 18:03:35","A3218","A3218"
"21047","10","3","2019-09-27 18:03:35","2019-09-27 18:03:35","A3218","A3218"
"21047","10","4","2019-09-27 18:03:35","2019-09-27 18:03:35","A3218","A3218"
"21047","10","5","2019-09-27 18:03:35","2019-09-27 18:03:35","A3218","A3218"
"21047","11","1","2019-09-27 18:04:01","2019-09-27 18:04:01","A3218","A3218"
"21047","11","2","2019-09-27 18:04:01","2019-09-27 18:04:01","A3218","A3218"
"21047","11","3","2019-09-27 18:04:01","2019-09-27 18:04:01","A3218","A3218"
"21047","11","4","2019-09-27 18:04:01","2019-09-27 18:04:01","A3218","A3218"
"21047","11","5","2019-09-27 18:04:01","2019-09-27 18:04:01","A3218","A3218"
"21047","12","1","2019-09-27 18:04:18","2019-09-27 18:04:18","A3218","A3218"
"21047","12","2","2019-09-27 18:04:18","2019-09-27 18:04:18","A3218","A3218"
"21047","12","3","2019-09-27 18:04:18","2019-09-27 18:04:18","A3218","A3218"
"21047","12","4","2019-09-27 18:04:18","2019-09-27 18:04:18","A3218","A3218"
"21047","12","5","2019-09-27 18:04:18","2019-09-27 18:04:18","A3218","A3218"
"21047","13","1","2019-09-27 17:54:42","2019-09-27 17:54:42","A3218","A3218"
"21047","13","2","2019-09-27 17:54:42","2019-09-27 17:54:42","A3218","A3218"
"21047","13","3","2019-09-27 17:54:42","2019-09-27 17:54:42","A3218","A3218"
"21047","13","4","2019-09-27 17:54:42","2019-09-27 17:54:42","A3218","A3218"
"21047","13","5","2019-09-27 17:54:42","2019-09-27 17:54:42","A3218","A3218"
"21047","14","1","2018-12-18 17:32:49","2018-12-18 17:32:49","A1589","A1589"
"21047","14","2","2018-12-18 17:32:49","2018-12-18 17:32:49","A1589","A1589"
"21047","14","3","2018-12-18 17:32:49","2018-12-18 17:32:49","A1589","A1589"
"21047","14","4","2018-12-18 17:32:49","2018-12-18 17:32:49","A1589","A1589"
"21047","14","5","2018-12-18 17:32:49","2018-12-18 17:32:49","A1589","A1589"
"21047","15","1","2019-09-27 18:00:21","2019-09-27 18:00:21","A3218","A3218"
"21047","15","2","2019-09-27 18:00:21","2019-09-27 18:00:21","A3218","A3218"
"21047","15","3","2019-09-27 18:00:21","2019-09-27 18:00:21","A3218","A3218"
"21047","15","4","2019-09-27 18:00:21","2019-09-27 18:00:21","A3218","A3218"
"21047","15","5","2019-09-27 18:00:21","2019-09-27 18:00:21","A3218","A3218"
"21047","16","1","2019-09-27 18:00:47","2019-09-27 18:00:47","A3218","A3218"
"21047","16","2","2019-09-27 18:00:47","2019-09-27 18:00:47","A3218","A3218"
