"hospital_no","course_no","flg_qa_no","flg_qa","flg_qa_title","flg_qa_answer01","flg_qa_answer02","flg_qa_answer03","flg_qa_answer04","flg_qa_answer05","flg_qa_answer06","flg_qa_answer07","flg_qa_answer08","flg_qa_answer09","flg_qa_answer10","rgst","updt","created_id","updated_id"
"20655","11","2","0","下記3つの時間帯よりご都合の良い時間をお選びください。","A.08:00～11:00　水曜日と土曜日は午前のみになります。","B.12:00～13:30","C.13:30～15:00",,,,,,,,"2018-10-10 09:29:46","2018-10-10 09:29:46","A1589","A1589"
"20655","11","3","1",,,,,,,,,,,,"2018-10-10 09:29:46","2018-10-10 09:29:46","A1589","A1589"
"20655","11","4","1",,,,,,,,,,,,"2018-10-10 09:29:46","2018-10-10 09:29:46","A1589","A1589"
"20655","11","5","1",,,,,,,,,,,,"2018-10-10 09:29:46","2018-10-10 09:29:46","A1589","A1589"
"20656","1","1","1",,,,,,,,,,,,"2018-06-19 11:52:04","2018-06-19 11:52:04","A2636","A2636"
"20656","1","2","1",,,,,,,,,,,,"2018-06-19 11:52:04","2018-06-19 11:52:04","A2636","A2636"
"20656","1","3","1",,,,,,,,,,,,"2018-06-19 11:52:04","2018-06-19 11:52:04","A2636","A2636"
"20656","1","4","1",,,,,,,,,,,,"2018-06-19 11:52:04","2018-06-19 11:52:04","A2636","A2636"
"20656","1","5","1",,,,,,,,,,,,"2018-06-19 11:52:04","2018-06-19 11:52:04","A2636","A2636"
"20656","2","1","1",,,,,,,,,,,,"2018-06-11 14:12:26","2018-06-11 14:12:26","A2636","A2636"
"20656","2","2","1",,,,,,,,,,,,"2018-06-11 14:12:26","2018-06-11 14:12:26","A2636","A2636"
"20656","2","3","1",,,,,,,,,,,,"2018-06-11 14:12:26","2018-06-11 14:12:26","A2636","A2636"
"20656","2","4","1",,,,,,,,,,,,"2018-06-11 14:12:26","2018-06-11 14:12:26","A2636","A2636"
"20656","2","5","1",,,,,,,,,,,,"2018-06-11 14:12:26","2018-06-11 14:12:26","A2636","A2636"
"20656","3","1","1",,,,,,,,,,,,"2018-06-19 11:52:26","2018-06-19 11:52:26","A2636","A2636"
"20656","3","2","1",,,,,,,,,,,,"2018-06-19 11:52:26","2018-06-19 11:52:26","A2636","A2636"
"20656","3","3","1",,,,,,,,,,,,"2018-06-19 11:52:26","2018-06-19 11:52:26","A2636","A2636"
"20656","3","4","1",,,,,,,,,,,,"2018-06-19 11:52:26","2018-06-19 11:52:26","A2636","A2636"
"20656","3","5","1",,,,,,,,,,,,"2018-06-19 11:52:26","2018-06-19 11:52:26","A2636","A2636"
"20656","4","1","0","胃の検査についてご選択ください。","胃バリウム（上部消化管X線検査）","経口内視鏡検査（胃カメラ）",,,,,,,,,"2018-06-19 11:52:36","2018-06-19 11:52:36","A2636","A2636"
"20656","4","2","1",,,,,,,,,,,,"2018-06-19 11:52:36","2018-06-19 11:52:36","A2636","A2636"
"20656","4","3","1",,,,,,,,,,,,"2018-06-19 11:52:36","2018-06-19 11:52:36","A2636","A2636"
"20656","4","4","1",,,,,,,,,,,,"2018-06-19 11:52:36","2018-06-19 11:52:36","A2636","A2636"
"20656","4","5","1",,,,,,,,,,,,"2018-06-19 11:52:36","2018-06-19 11:52:36","A2636","A2636"
"20656","5","1","0","胃の検査についてご選択ください。","胃バリウム（上部消化管X線検査）","経口内視鏡検査（胃カメラ）",,,,,,,,,"2018-06-19 11:52:53","2018-06-19 11:52:53","A2636","A2636"
"20656","5","2","1",,,,,,,,,,,,"2018-06-19 11:52:53","2018-06-19 11:52:53","A2636","A2636"
"20656","5","3","1",,,,,,,,,,,,"2018-06-19 11:52:53","2018-06-19 11:52:53","A2636","A2636"
"20656","5","4","1",,,,,,,,,,,,"2018-06-19 11:52:53","2018-06-19 11:52:53","A2636","A2636"
"20656","5","5","1",,,,,,,,,,,,"2018-06-19 11:52:53","2018-06-19 11:52:53","A2636","A2636"
"20656","6","1","0","胃の検査についてご選択ください。","胃バリウム（上部消化管X線検査）","経口内視鏡検査（胃カメラ）",,,,,,,,,"2018-06-19 11:53:03","2018-06-19 11:53:03","A2636","A2636"
"20656","6","2","1",,,,,,,,,,,,"2018-06-19 11:53:03","2018-06-19 11:53:03","A2636","A2636"
"20656","6","3","1",,,,,,,,,,,,"2018-06-19 11:53:03","2018-06-19 11:53:03","A2636","A2636"
"20656","6","4","1",,,,,,,,,,,,"2018-06-19 11:53:03","2018-06-19 11:53:03","A2636","A2636"
"20656","6","5","1",,,,,,,,,,,,"2018-06-19 11:53:03","2018-06-19 11:53:03","A2636","A2636"
"20656","7","1","0","胃の検査についてご選択ください。","胃バリウム（上部消化管X線検査）","経口内視鏡検査（胃カメラ）",,,,,,,,,"2018-06-19 11:53:23","2018-06-19 11:53:23","A2636","A2636"
"20656","7","2","1",,,,,,,,,,,,"2018-06-19 11:53:23","2018-06-19 11:53:23","A2636","A2636"
"20656","7","3","1",,,,,,,,,,,,"2018-06-19 11:53:23","2018-06-19 11:53:23","A2636","A2636"
"20656","7","4","1",,,,,,,,,,,,"2018-06-19 11:53:23","2018-06-19 11:53:23","A2636","A2636"
"20656","7","5","1",,,,,,,,,,,,"2018-06-19 11:53:23","2018-06-19 11:53:23","A2636","A2636"
"20656","8","1","1",,,,,,,,,,,,"2018-06-11 14:20:56","2018-06-11 14:20:56","A2636","A2636"
"20656","8","2","1",,,,,,,,,,,,"2018-06-11 14:20:56","2018-06-11 14:20:56","A2636","A2636"
"20656","8","3","1",,,,,,,,,,,,"2018-06-11 14:20:56","2018-06-11 14:20:56","A2636","A2636"
"20656","8","4","1",,,,,,,,,,,,"2018-06-11 14:20:56","2018-06-11 14:20:56","A2636","A2636"
"20656","8","5","1",,,,,,,,,,,,"2018-06-11 14:20:56","2018-06-11 14:20:56","A2636","A2636"
"20657","1","1","1",,,,,,,,,,,,"2018-08-01 13:33:07","2018-08-01 13:33:07","A2636","A2636"
"20657","1","2","1",,,,,,,,,,,,"2018-08-01 13:33:07","2018-08-01 13:33:07","A2636","A2636"
"20657","1","3","1",,,,,,,,,,,,"2018-08-01 13:33:07","2018-08-01 13:33:07","A2636","A2636"
"20657","1","4","1",,,,,,,,,,,,"2018-08-01 13:33:07","2018-08-01 13:33:07","A2636","A2636"
"20657","1","5","1",,,,,,,,,,,,"2018-08-01 13:33:07","2018-08-01 13:33:07","A2636","A2636"
"20657","2","1","1",,,,,,,,,,,,"2018-07-31 09:58:22","2018-07-31 09:58:22","A2636","A2636"
"20657","2","2","1",,,,,,,,,,,,"2018-07-31 09:58:22","2018-07-31 09:58:22","A2636","A2636"
"20657","2","3","1",,,,,,,,,,,,"2018-07-31 09:58:22","2018-07-31 09:58:22","A2636","A2636"
"20657","2","4","1",,,,,,,,,,,,"2018-07-31 09:58:22","2018-07-31 09:58:22","A2636","A2636"
"20657","2","5","1",,,,,,,,,,,,"2018-07-31 09:58:22","2018-07-31 09:58:22","A2636","A2636"
"20657","3","1","1",,,,,,,,,,,,"2018-07-31 09:55:26","2018-07-31 09:55:26","A2636","A2636"
"20657","3","2","1",,,,,,,,,,,,"2018-07-31 09:55:26","2018-07-31 09:55:26","A2636","A2636"
"20657","3","3","1",,,,,,,,,,,,"2018-07-31 09:55:26","2018-07-31 09:55:26","A2636","A2636"
"20657","3","4","1",,,,,,,,,,,,"2018-07-31 09:55:26","2018-07-31 09:55:26","A2636","A2636"
"20657","3","5","1",,,,,,,,,,,,"2018-07-31 09:55:26","2018-07-31 09:55:26","A2636","A2636"
"20657","4","1","1",,,,,,,,,,,,"2018-08-09 17:32:16","2018-08-09 17:32:16","A1589","A1589"
"20657","4","2","1",,,,,,,,,,,,"2018-08-09 17:32:16","2018-08-09 17:32:16","A1589","A1589"
"20657","4","3","1",,,,,,,,,,,,"2018-08-09 17:32:16","2018-08-09 17:32:16","A1589","A1589"
"20657","4","4","1",,,,,,,,,,,,"2018-08-09 17:32:16","2018-08-09 17:32:16","A1589","A1589"
"20657","4","5","1",,,,,,,,,,,,"2018-08-09 17:32:16","2018-08-09 17:32:16","A1589","A1589"
"20657","5","1","1",,,,,,,,,,,,"2018-07-31 09:56:54","2018-07-31 09:56:54","A2636","A2636"
"20657","5","2","1",,,,,,,,,,,,"2018-07-31 09:56:54","2018-07-31 09:56:54","A2636","A2636"
"20657","5","3","1",,,,,,,,,,,,"2018-07-31 09:56:54","2018-07-31 09:56:54","A2636","A2636"
"20657","5","4","1",,,,,,,,,,,,"2018-07-31 09:56:54","2018-07-31 09:56:54","A2636","A2636"
"20657","5","5","1",,,,,,,,,,,,"2018-07-31 09:56:54","2018-07-31 09:56:54","A2636","A2636"
"20658","1","1","1",,,,,,,,,,,,"2018-09-08 13:02:20","2018-09-08 13:02:20","B80836","B80836"
"20658","1","2","1",,,,,,,,,,,,"2018-09-08 13:02:20","2018-09-08 13:02:20","B80836","B80836"
"20658","1","3","1",,,,,,,,,,,,"2018-09-08 13:02:20","2018-09-08 13:02:20","B80836","B80836"
"20658","1","4","1",,,,,,,,,,,,"2018-09-08 13:02:20","2018-09-08 13:02:20","B80836","B80836"
"20658","1","5","1",,,,,,,,,,,,"2018-09-08 13:02:20","2018-09-08 13:02:20","B80836","B80836"
"20658","2","1","1",,,,,,,,,,,,"2018-10-24 18:38:49","2018-10-24 18:38:49","B80836","B80836"
"20658","2","2","1",,,,,,,,,,,,"2018-10-24 18:38:49","2018-10-24 18:38:49","B80836","B80836"
"20658","2","3","1",,,,,,,,,,,,"2018-10-24 18:38:49","2018-10-24 18:38:49","B80836","B80836"
"20658","2","4","1",,,,,,,,,,,,"2018-10-24 18:38:49","2018-10-24 18:38:49","B80836","B80836"
"20658","2","5","1",,,,,,,,,,,,"2018-10-24 18:38:49","2018-10-24 18:38:49","B80836","B80836"
"20658","3","1","1",,,,,,,,,,,,"2018-10-24 18:41:30","2018-10-24 18:41:30","B80836","B80836"
"20658","3","2","1",,,,,,,,,,,,"2018-10-24 18:41:30","2018-10-24 18:41:30","B80836","B80836"
"20658","3","3","1",,,,,,,,,,,,"2018-10-24 18:41:30","2018-10-24 18:41:30","B80836","B80836"
"20658","3","4","1",,,,,,,,,,,,"2018-10-24 18:41:30","2018-10-24 18:41:30","B80836","B80836"
"20658","3","5","1",,,,,,,,,,,,"2018-10-24 18:41:30","2018-10-24 18:41:30","B80836","B80836"
"20658","4","1","1",,,,,,,,,,,,"2018-10-24 18:42:13","2018-10-24 18:42:13","B80836","B80836"
"20658","4","2","1",,,,,,,,,,,,"2018-10-24 18:42:13","2018-10-24 18:42:13","B80836","B80836"
"20658","4","3","1",,,,,,,,,,,,"2018-10-24 18:42:13","2018-10-24 18:42:13","B80836","B80836"
"20658","4","4","1",,,,,,,,,,,,"2018-10-24 18:42:13","2018-10-24 18:42:13","B80836","B80836"
"20658","4","5","1",,,,,,,,,,,,"2018-10-24 18:42:13","2018-10-24 18:42:13","B80836","B80836"
"20658","5","1","1",,,,,,,,,,,,"2018-10-24 18:43:11","2018-10-24 18:43:11","B80836","B80836"
"20658","5","2","1",,,,,,,,,,,,"2018-10-24 18:43:11","2018-10-24 18:43:11","B80836","B80836"
"20658","5","3","1",,,,,,,,,,,,"2018-10-24 18:43:11","2018-10-24 18:43:11","B80836","B80836"
"20658","5","4","1",,,,,,,,,,,,"2018-10-24 18:43:11","2018-10-24 18:43:11","B80836","B80836"
"20658","5","5","1",,,,,,,,,,,,"2018-10-24 18:43:11","2018-10-24 18:43:11","B80836","B80836"
"20658","6","1","1",,,,,,,,,,,,"2018-10-24 18:43:51","2018-10-24 18:43:51","B80836","B80836"
"20658","6","2","1",,,,,,,,,,,,"2018-10-24 18:43:51","2018-10-24 18:43:51","B80836","B80836"
"20658","6","3","1",,,,,,,,,,,,"2018-10-24 18:43:51","2018-10-24 18:43:51","B80836","B80836"
"20658","6","4","1",,,,,,,,,,,,"2018-10-24 18:43:51","2018-10-24 18:43:51","B80836","B80836"
"20658","6","5","1",,,,,,,,,,,,"2018-10-24 18:43:51","2018-10-24 18:43:51","B80836","B80836"
"20658","7","1","1",,,,,,,,,,,,"2018-09-08 13:06:01","2018-09-08 13:06:01","B80836","B80836"
"20658","7","2","1",,,,,,,,,,,,"2018-09-08 13:06:01","2018-09-08 13:06:01","B80836","B80836"
"20658","7","3","1",,,,,,,,,,,,"2018-09-08 13:06:01","2018-09-08 13:06:01","B80836","B80836"
"20658","7","4","1",,,,,,,,,,,,"2018-09-08 13:06:01","2018-09-08 13:06:01","B80836","B80836"
"20658","7","5","1",,,,,,,,,,,,"2018-09-08 13:06:01","2018-09-08 13:06:01","B80836","B80836"
"20658","8","1","1",,,,,,,,,,,,"2018-09-08 13:06:55","2018-09-08 13:06:55","B80836","B80836"
"20658","8","2","1",,,,,,,,,,,,"2018-09-08 13:06:55","2018-09-08 13:06:55","B80836","B80836"
"20658","8","3","1",,,,,,,,,,,,"2018-09-08 13:06:55","2018-09-08 13:06:55","B80836","B80836"
"20658","8","4","1",,,,,,,,,,,,"2018-09-08 13:06:55","2018-09-08 13:06:55","B80836","B80836"
"20658","8","5","1",,,,,,,,,,,,"2018-09-08 13:06:55","2018-09-08 13:06:55","B80836","B80836"
"20658","9","1","1",,,,,,,,,,,,"2018-09-08 13:07:35","2018-09-08 13:07:35","B80836","B80836"
"20658","9","2","1",,,,,,,,,,,,"2018-09-08 13:07:35","2018-09-08 13:07:35","B80836","B80836"
"20658","9","3","1",,,,,,,,,,,,"2018-09-08 13:07:35","2018-09-08 13:07:35","B80836","B80836"
"20658","9","4","1",,,,,,,,,,,,"2018-09-08 13:07:35","2018-09-08 13:07:35","B80836","B80836"
"20658","9","5","1",,,,,,,,,,,,"2018-09-08 13:07:35","2018-09-08 13:07:35","B80836","B80836"
"20658","10","1","1",,,,,,,,,,,,"2018-06-15 11:20:37","2018-06-15 11:20:37","A2636","A2636"
"20658","10","2","1",,,,,,,,,,,,"2018-06-15 11:20:37","2018-06-15 11:20:37","A2636","A2636"
"20658","10","3","1",,,,,,,,,,,,"2018-06-15 11:20:37","2018-06-15 11:20:37","A2636","A2636"
"20658","10","4","1",,,,,,,,,,,,"2018-06-15 11:20:37","2018-06-15 11:20:37","A2636","A2636"
"20658","10","5","1",,,,,,,,,,,,"2018-06-15 11:20:37","2018-06-15 11:20:37","A2636","A2636"
"20658","11","1","1",,,,,,,,,,,,"2018-06-14 14:39:50","2018-06-14 14:39:50","A2636","A2636"
"20658","11","2","1",,,,,,,,,,,,"2018-06-14 14:39:50","2018-06-14 14:39:50","A2636","A2636"
"20658","11","3","1",,,,,,,,,,,,"2018-06-14 14:39:50","2018-06-14 14:39:50","A2636","A2636"
"20658","11","4","1",,,,,,,,,,,,"2018-06-14 14:39:50","2018-06-14 14:39:50","A2636","A2636"
"20658","11","5","1",,,,,,,,,,,,"2018-06-14 14:39:50","2018-06-14 14:39:50","A2636","A2636"
"20658","12","1","1",,,,,,,,,,,,"2018-09-08 13:02:35","2018-09-08 13:02:35","B80836","B80836"
"20658","12","2","1",,,,,,,,,,,,"2018-09-08 13:02:35","2018-09-08 13:02:35","B80836","B80836"
"20658","12","3","1",,,,,,,,,,,,"2018-09-08 13:02:35","2018-09-08 13:02:35","B80836","B80836"
"20658","12","4","1",,,,,,,,,,,,"2018-09-08 13:02:35","2018-09-08 13:02:35","B80836","B80836"
"20658","12","5","1",,,,,,,,,,,,"2018-09-08 13:02:35","2018-09-08 13:02:35","B80836","B80836"
"20658","13","1","1",,,,,,,,,,,,"2018-10-24 18:39:24","2018-10-24 18:39:24","B80836","B80836"
"20658","13","2","1",,,,,,,,,,,,"2018-10-24 18:39:24","2018-10-24 18:39:24","B80836","B80836"
"20658","13","3","1",,,,,,,,,,,,"2018-10-24 18:39:24","2018-10-24 18:39:24","B80836","B80836"
"20658","13","4","1",,,,,,,,,,,,"2018-10-24 18:39:24","2018-10-24 18:39:24","B80836","B80836"
"20658","13","5","1",,,,,,,,,,,,"2018-10-24 18:39:24","2018-10-24 18:39:24","B80836","B80836"
"20658","14","1","1",,,,,,,,,,,,"2018-10-24 18:41:55","2018-10-24 18:41:55","B80836","B80836"
"20658","14","2","1",,,,,,,,,,,,"2018-10-24 18:41:55","2018-10-24 18:41:55","B80836","B80836"
"20658","14","3","1",,,,,,,,,,,,"2018-10-24 18:41:55","2018-10-24 18:41:55","B80836","B80836"
"20658","14","4","1",,,,,,,,,,,,"2018-10-24 18:41:55","2018-10-24 18:41:55","B80836","B80836"
"20658","14","5","1",,,,,,,,,,,,"2018-10-24 18:41:55","2018-10-24 18:41:55","B80836","B80836"
"20658","15","1","1",,,,,,,,,,,,"2018-10-24 18:42:45","2018-10-24 18:42:45","B80836","B80836"
"20658","15","2","1",,,,,,,,,,,,"2018-10-24 18:42:45","2018-10-24 18:42:45","B80836","B80836"
"20658","15","3","1",,,,,,,,,,,,"2018-10-24 18:42:45","2018-10-24 18:42:45","B80836","B80836"
"20658","15","4","1",,,,,,,,,,,,"2018-10-24 18:42:45","2018-10-24 18:42:45","B80836","B80836"
"20658","15","5","1",,,,,,,,,,,,"2018-10-24 18:42:45","2018-10-24 18:42:45","B80836","B80836"
"20658","16","1","1",,,,,,,,,,,,"2018-10-24 18:43:29","2018-10-24 18:43:29","B80836","B80836"
"20658","16","2","1",,,,,,,,,,,,"2018-10-24 18:43:29","2018-10-24 18:43:29","B80836","B80836"
"20658","16","3","1",,,,,,,,,,,,"2018-10-24 18:43:29","2018-10-24 18:43:29","B80836","B80836"
"20658","16","4","1",,,,,,,,,,,,"2018-10-24 18:43:29","2018-10-24 18:43:29","B80836","B80836"
"20658","16","5","1",,,,,,,,,,,,"2018-10-24 18:43:29","2018-10-24 18:43:29","B80836","B80836"
"20658","17","1","1",,,,,,,,,,,,"2018-10-24 18:44:45","2018-10-24 18:44:45","B80836","B80836"
"20658","17","2","1",,,,,,,,,,,,"2018-10-24 18:44:45","2018-10-24 18:44:45","B80836","B80836"
"20658","17","3","1",,,,,,,,,,,,"2018-10-24 18:44:45","2018-10-24 18:44:45","B80836","B80836"
"20658","17","4","1",,,,,,,,,,,,"2018-10-24 18:44:45","2018-10-24 18:44:45","B80836","B80836"
"20658","17","5","1",,,,,,,,,,,,"2018-10-24 18:44:45","2018-10-24 18:44:45","B80836","B80836"
"20658","18","1","1",,,,,,,,,,,,"2018-09-08 13:06:17","2018-09-08 13:06:17","B80836","B80836"
"20658","18","2","1",,,,,,,,,,,,"2018-09-08 13:06:17","2018-09-08 13:06:17","B80836","B80836"
"20658","18","3","1",,,,,,,,,,,,"2018-09-08 13:06:17","2018-09-08 13:06:17","B80836","B80836"
"20658","18","4","1",,,,,,,,,,,,"2018-09-08 13:06:17","2018-09-08 13:06:17","B80836","B80836"
"20658","18","5","1",,,,,,,,,,,,"2018-09-08 13:06:17","2018-09-08 13:06:17","B80836","B80836"
"20658","19","1","1",,,,,,,,,,,,"2018-09-08 13:07:17","2018-09-08 13:07:17","B80836","B80836"
"20658","19","2","1",,,,,,,,,,,,"2018-09-08 13:07:17","2018-09-08 13:07:17","B80836","B80836"
"20658","19","3","1",,,,,,,,,,,,"2018-09-08 13:07:17","2018-09-08 13:07:17","B80836","B80836"
"20658","19","4","1",,,,,,,,,,,,"2018-09-08 13:07:17","2018-09-08 13:07:17","B80836","B80836"
"20658","19","5","1",,,,,,,,,,,,"2018-09-08 13:07:17","2018-09-08 13:07:17","B80836","B80836"
"20658","20","1","1",,,,,,,,,,,,"2018-09-08 13:07:51","2018-09-08 13:07:51","B80836","B80836"
"20658","20","2","1",,,,,,,,,,,,"2018-09-08 13:07:51","2018-09-08 13:07:51","B80836","B80836"
"20658","20","3","1",,,,,,,,,,,,"2018-09-08 13:07:51","2018-09-08 13:07:51","B80836","B80836"
"20658","20","4","1",,,,,,,,,,,,"2018-09-08 13:07:51","2018-09-08 13:07:51","B80836","B80836"
"20658","20","5","1",,,,,,,,,,,,"2018-09-08 13:07:51","2018-09-08 13:07:51","B80836","B80836"
"20658","21","1","1",,,,,,,,,,,,"2018-06-15 11:21:03","2018-06-15 11:21:03","A2636","A2636"
"20658","21","2","1",,,,,,,,,,,,"2018-06-15 11:21:03","2018-06-15 11:21:03","A2636","A2636"
"20658","21","3","1",,,,,,,,,,,,"2018-06-15 11:21:03","2018-06-15 11:21:03","A2636","A2636"
"20658","21","4","1",,,,,,,,,,,,"2018-06-15 11:21:03","2018-06-15 11:21:03","A2636","A2636"
"20658","21","5","1",,,,,,,,,,,,"2018-06-15 11:21:03","2018-06-15 11:21:03","A2636","A2636"
"20658","22","1","1",,,,,,,,,,,,"2018-06-14 15:17:37","2018-06-14 15:17:37","A2636","A2636"
"20658","22","2","1",,,,,,,,,,,,"2018-06-14 15:17:37","2018-06-14 15:17:37","A2636","A2636"
"20658","22","3","1",,,,,,,,,,,,"2018-06-14 15:17:37","2018-06-14 15:17:37","A2636","A2636"
"20658","22","4","1",,,,,,,,,,,,"2018-06-14 15:17:37","2018-06-14 15:17:37","A2636","A2636"
"20658","22","5","1",,,,,,,,,,,,"2018-06-14 15:17:37","2018-06-14 15:17:37","A2636","A2636"
"20658","23","1","1",,,,,,,,,,,,"2018-09-14 17:09:08","2018-09-14 17:09:08","A1589","A1589"
"20658","23","2","1",,,,,,,,,,,,"2018-09-14 17:09:08","2018-09-14 17:09:08","A1589","A1589"
"20658","23","3","1",,,,,,,,,,,,"2018-09-14 17:09:08","2018-09-14 17:09:08","A1589","A1589"
"20658","23","4","1",,,,,,,,,,,,"2018-09-14 17:09:08","2018-09-14 17:09:08","A1589","A1589"
"20658","23","5","1",,,,,,,,,,,,"2018-09-14 17:09:08","2018-09-14 17:09:08","A1589","A1589"
"20659","1","1","1",,,,,,,,,,,,"2018-07-03 17:49:00","2018-07-03 17:49:00","A2636","A2636"
"20659","1","2","1",,,,,,,,,,,,"2018-07-03 17:49:00","2018-07-03 17:49:00","A2636","A2636"
"20659","1","3","1",,,,,,,,,,,,"2018-07-03 17:49:00","2018-07-03 17:49:00","A2636","A2636"
"20659","1","4","1",,,,,,,,,,,,"2018-07-03 17:49:00","2018-07-03 17:49:00","A2636","A2636"
"20659","1","5","1",,,,,,,,,,,,"2018-07-03 17:49:00","2018-07-03 17:49:00","A2636","A2636"
"20659","2","1","0","胃部検査【下記より1つお選びください】","経口内視鏡検査（胃カメラ）","経鼻内視鏡検査（胃カメラ）",,,,,,,,,"2018-07-03 17:50:56","2018-07-03 17:50:56","A2636","A2636"
"20659","2","2","1",,,,,,,,,,,,"2018-07-03 17:50:56","2018-07-03 17:50:56","A2636","A2636"
"20659","2","3","1",,,,,,,,,,,,"2018-07-03 17:50:56","2018-07-03 17:50:56","A2636","A2636"
"20659","2","4","1",,,,,,,,,,,,"2018-07-03 17:50:56","2018-07-03 17:50:56","A2636","A2636"
"20659","2","5","1",,,,,,,,,,,,"2018-07-03 17:50:56","2018-07-03 17:50:56","A2636","A2636"
"20659","3","1","1",,,,,,,,,,,,"2018-06-15 16:25:41","2018-06-15 16:25:41","A2636","A2636"
"20659","3","2","1",,,,,,,,,,,,"2018-06-15 16:25:41","2018-06-15 16:25:41","A2636","A2636"
"20659","3","3","1",,,,,,,,,,,,"2018-06-15 16:25:41","2018-06-15 16:25:41","A2636","A2636"
"20659","3","4","1",,,,,,,,,,,,"2018-06-15 16:25:41","2018-06-15 16:25:41","A2636","A2636"
"20659","3","5","1",,,,,,,,,,,,"2018-06-15 16:25:41","2018-06-15 16:25:41","A2636","A2636"
"20659","4","1","1",,,,,,,,,,,,"2018-09-10 18:55:59","2018-09-10 18:55:59","B84405","B84405"
"20659","4","2","1",,,,,,,,,,,,"2018-09-10 18:55:59","2018-09-10 18:55:59","B84405","B84405"
"20659","4","3","1",,,,,,,,,,,,"2018-09-10 18:55:59","2018-09-10 18:55:59","B84405","B84405"
"20659","4","4","1",,,,,,,,,,,,"2018-09-10 18:55:59","2018-09-10 18:55:59","B84405","B84405"
"20659","4","5","1",,,,,,,,,,,,"2018-09-10 18:55:59","2018-09-10 18:55:59","B84405","B84405"
"20660","1","1","1",,,,,,,,,,,,"2018-09-13 12:25:46","2018-09-13 12:25:46","A1589","A1589"
"20660","1","2","1",,,,,,,,,,,,"2018-09-13 12:25:46","2018-09-13 12:25:46","A1589","A1589"
"20660","1","3","1",,,,,,,,,,,,"2018-09-13 12:25:46","2018-09-13 12:25:46","A1589","A1589"
"20660","1","4","1",,,,,,,,,,,,"2018-09-13 12:25:46","2018-09-13 12:25:46","A1589","A1589"
"20660","1","5","1",,,,,,,,,,,,"2018-09-13 12:25:46","2018-09-13 12:25:46","A1589","A1589"
"20660","2","1","1",,,,,,,,,,,,"2018-09-13 13:02:25","2018-09-13 13:02:25","A1589","A1589"
"20660","2","2","1",,,,,,,,,,,,"2018-09-13 13:02:25","2018-09-13 13:02:25","A1589","A1589"
"20660","2","3","1",,,,,,,,,,,,"2018-09-13 13:02:25","2018-09-13 13:02:25","A1589","A1589"
"20660","2","4","1",,,,,,,,,,,,"2018-09-13 13:02:25","2018-09-13 13:02:25","A1589","A1589"
"20660","2","5","1",,,,,,,,,,,,"2018-09-13 13:02:25","2018-09-13 13:02:25","A1589","A1589"
"20660","3","1","0","胃部検査【下記より1つお選びください】","上部消化管X線検査（胃バリウム）","経口内視鏡検査（胃カメラ）","経鼻内視鏡検査（胃カメラ）",,,,,,,,"2018-09-13 12:24:11","2018-09-13 12:24:11","A1589","A1589"
"20660","3","2","1",,,,,,,,,,,,"2018-09-13 12:24:11","2018-09-13 12:24:11","A1589","A1589"
"20660","3","3","1",,,,,,,,,,,,"2018-09-13 12:24:11","2018-09-13 12:24:11","A1589","A1589"
"20660","3","4","1",,,,,,,,,,,,"2018-09-13 12:24:11","2018-09-13 12:24:11","A1589","A1589"
"20660","3","5","1",,,,,,,,,,,,"2018-09-13 12:24:11","2018-09-13 12:24:11","A1589","A1589"
"20660","4","1","1",,,,,,,,,,,,"2018-09-13 12:54:04","2018-09-13 12:54:04","A1589","A1589"
"20660","4","2","1",,,,,,,,,,,,"2018-09-13 12:54:04","2018-09-13 12:54:04","A1589","A1589"
"20660","4","3","1",,,,,,,,,,,,"2018-09-13 12:54:04","2018-09-13 12:54:04","A1589","A1589"
"20660","4","4","1",,,,,,,,,,,,"2018-09-13 12:54:04","2018-09-13 12:54:04","A1589","A1589"
"20660","4","5","1",,,,,,,,,,,,"2018-09-13 12:54:04","2018-09-13 12:54:04","A1589","A1589"
"20660","5","1","1",,,,,,,,,,,,"2018-09-13 12:54:44","2018-09-13 12:54:44","A1589","A1589"
"20660","5","2","1",,,,,,,,,,,,"2018-09-13 12:54:44","2018-09-13 12:54:44","A1589","A1589"
"20660","5","3","1",,,,,,,,,,,,"2018-09-13 12:54:44","2018-09-13 12:54:44","A1589","A1589"
"20660","5","4","1",,,,,,,,,,,,"2018-09-13 12:54:44","2018-09-13 12:54:44","A1589","A1589"
"20660","5","5","1",,,,,,,,,,,,"2018-09-13 12:54:44","2018-09-13 12:54:44","A1589","A1589"
"20660","6","1","1",,,,,,,,,,,,"2018-09-13 12:55:18","2018-09-13 12:55:18","A1589","A1589"
"20660","6","2","1",,,,,,,,,,,,"2018-09-13 12:55:18","2018-09-13 12:55:18","A1589","A1589"
"20660","6","3","1",,,,,,,,,,,,"2018-09-13 12:55:18","2018-09-13 12:55:18","A1589","A1589"
"20660","6","4","1",,,,,,,,,,,,"2018-09-13 12:55:18","2018-09-13 12:55:18","A1589","A1589"
"20660","6","5","1",,,,,,,,,,,,"2018-09-13 12:55:18","2018-09-13 12:55:18","A1589","A1589"
"20660","7","1","1",,,,,,,,,,,,"2018-09-13 13:01:38","2018-09-13 13:01:38","A1589","A1589"
"20660","7","2","1",,,,,,,,,,,,"2018-09-13 13:01:38","2018-09-13 13:01:38","A1589","A1589"
