"no","id","code","k_id","name","kana","zip","pref","district_no","address1","address2","x","y","direction","streetview_url","tel","paycall","fax","mail","info_mail","info_cc","info_bcc","url","flg_photo","flg_equipment","equipment_note","parking_note","flg_language","language_note","flg_credit_company","credit_note","dt_consultation","consultation_note","memo","business_hours","rail1","station1","access1","rail2","station2","access2","rail3","station3","access3","rail4","station4","access4","rail5","station5","access5","description","memo1","memo2","memo3","principal","principal_history","pv","pvad","pickup","login_id","login_psw","login_status","status","evaluation_flg","free_area","search_word","plan_cd","hplink_contract_kbn","hplink_count","hplink_price","rgst","updt","created_id","updated_id","flg_pre_account","pre_account_discount_rate","pre_account_commission_rate"
"20529","x3284211","D20529","K10175441","昭和大学豊洲クリニック　予防医学センター","しょうわだいがくとよすくりにっくよぼういがくせんたー","135-0061","13","131083","豊洲5-5-1 ","豊洲シエルタワー3F","0.0000000","0.0000000",,"https://www.google.com/maps/embed?pb=!4v1519976851216!6m8!1m7!1sqJ2FLQEpiXuSZuFkG4P_ww!2m2!1d35.65426779718835!2d139.7962251985616!3f175.06268410195153!4f16.957762451324555!5f0.7820865974627469","03-3531-9920","0066-9809-0000721",,,,,,,,,,,,,,,,"創立記念日（11/15）／年末年始",,,"321","420","6b出口から、徒歩1分",,,,,,,,,,,,,,,,,"新井 一成","【略歴】
1973年　昭和大学医学部 卒業
2017年　院長就任 勤務開始","244","3799","0",,,"0","1","0","<style>
#localNav ul li:nth-child(6) { display:none; }
#localNav { height:220px; }
#localNav ul { height:220x; }
</style>

<script type=""application/ld+json"">
{
        ""@context"": ""http://schema.org"",
        ""@type"": ""VideoObject"",
        ""@id"": ""https://play.bespotful.com/9717"",
        ""url"": ""https://play.bespotful.com/9717"",
        ""embedUrl"": ""https://play.bespotful.com/9717"",
        ""name"": ""【施設1分動画】昭和大学豊洲クリニック　予防医学センター_人間ドック・検診の予約_EPARK人間ドック"",


        ""description"": ""人間ドック・検診業界初！動画を観て検診予約ができます。

昭和大学豊洲クリニック　予防医学センターの健診施設1分動画を観て、EPARK人間ドックサイトを通して人間ドック・検診予約ができます。

【施設情報】
医院名：昭和大学豊洲クリニック　予防医学センター
住所：東京都江東区豊洲
最寄り駅：豊洲駅（6b出口から、徒歩1分）

【昭和大学豊洲クリニック　予防医学センターの検査項目】
主な検診コース:人間ドック・大腸がん検診"",


        ""thumbnailURL"": ""https://assets.bespotful.com/spotful-images/1627/_1535112477_1627-thumbnail.png"",
        ""UploadDate"": ""2018-08-25"",
        ""author"": {
                ""@type"": ""organization"",
                ""name"": ""EPARK人間ドック""
        }
}
</script>",,"10","0",,,"2018-02-05 10:24:07","2019-07-09 14:32:11","epkdoc01","epkdoc01","0","0",
"20451","x3296725","D20451","K10170647","庄内余目病院","しょうないあまるめびょういん","999-7782","6","64289","松陽1-1-1",,"139.8961400","38.8522670",,"https://www.google.com/maps/embed?pb=!1m0!4v1509953402184!6m8!1m7!1sfER5mphusVTpafY6oEGlUg!2m2!1d38.85112797243129!2d139.8958915557983!3f19.119654758316926!4f8.648001427901733!5f0.7820865974627469","0234-43-2424",,,,,,,,,,,,,,,,,,,,"82","2455","徒歩15分",,,,,,,,,,,,,,,,,"寺田 康",,"58","4800","0",,,"0","1","0","<style>
#localNav ul li:nth-child(6) { display:none; }
#localNav { height:220px; }
#localNav ul { height:220x; }
</style>

<script type=""application/ld+json"">
{
        ""@context"": ""http://schema.org"",
        ""@type"": ""VideoObject"",
        ""@id"": ""https://play.bespotful.com/9577"",
        ""url"": ""https://play.bespotful.com/9577"",
        ""embedUrl"": ""https://play.bespotful.com/9577"",
        ""name"": ""【施設1分動画】庄内余目病院_人間ドック・検診の予約_EPARK人間ドック"",


        ""description"": ""人間ドック・検診業界初！動画を観て検診予約ができます。

庄内余目病院の健診施設1分動画を観て、EPARK人間ドックサイトを通して人間ドック・検診予約ができます。

【施設情報】
医院名：庄内余目病院
住所：山形県東田川郡庄内町
最寄り駅：余目駅　徒歩15分

【庄内余目病院の検査項目】
主な検診コース:人間ドック・大腸がん検診・脳ドック・心臓ドック"",


        ""thumbnailURL"": ""https://i.ytimg.com/vi/sxRaVotC27o/maxresdefault.jpg"",
        ""UploadDate"": ""2018-08-13"",
        ""author"": {
                ""@type"": ""organization"",
                ""name"": ""EPARK人間ドック""
        }
}
</script>",,"14","0",,,"2017-11-06 16:27:18","2019-10-17 11:49:48","epkdoc01","epkdoc01","0","0",
"20932","x3302975","D20932","K10184740","大阪府済生会新泉南病院","おおさかふさいせいかいしんいずみみなみびょういん","590-0535","27","272281","りんくう南浜3-7 ",,"0.0000000","0.0000000",,"https://www.google.com/maps/embed?pb=!4v1541560712340!6m8!1m7!1sSal_A_n0O215_LN7o9cT6g!2m2!1d34.37860351549568!2d135.2640863506351!3f46.75022891014406!4f3.6137972531085296!5f0.7820865974627469","072-480-5622",,,,,,,,,,,,,,,,,"年末年始、済生会創立記念日（5/30）は休診",,,"590","6158","徒歩15分","572","5999","車で10分",,,,,,,,,,,,,,"院長：馬場 章","【略歴】
1982年　和歌山県立医科大学医学部 卒業
1987年　和歌山県立医科大学大学院 修了
2005年　大阪府済生会 新泉南病院 院長就任","93","3700","0",,,"0","1","0","<div class=""movieArea grooonPc""><iframe src=""https://grooon.com/tour/vFurK9oehpnVwCkm"" width=""960"" height=""600"" style=""border: none"" allowfullscreen></iframe></div>
<div class=""grooonSp""><a href=""https://grooon.com/tour/vFurK9oehpnVwCkm"" target=""_blank""><img src=""/img/hospital/x3302975/account/D20932_sp600_400_btn_tour.png"" alt=""院内ツアー""></a></div>",,"24","0",,,"2018-10-23 12:33:53","2019-10-21 16:03:24","epkdoc01","epkdoc01","0","0","0.00"
"20183","x3334322","D20183","K10141753","船員保険健康管理センター","せんいんほけんけんこうかんりせんた","240-0066","14","141062","釜台町43-2",,"139.5830440","35.4723290",,,"045-335-2265",,,,,,,,,,,,,,,,,"土曜日午後／第2・4土曜日","完全予約制です※30分毎の時間指定　上記診療時間は受付時間になります。<br>
◆月～金曜日 午前7:20開錠、受付時間 午前7:30～10:30まで<br>
受付時間 午後13:00～13:20に来場願います。<br>
◆土曜日 午前のみ7:20開錠、受付時間 午前7:30～10:30まで<br>
土曜日は第１・３・５の営業ですが、不定期で休診することがございます。
","受付時間 月～金曜 午前　7：20開錠、7：30～10：30まで。30分毎の時間指定 午後　13：00～13：20に来場願います。  第1、3、5土曜 午前のみ　7：20開錠、7：30～10：30まで","264","236","西口よりバスで20分","354","3451","徒歩15分",,,,,,,,,,,,,,"庄田 昌隆",,"166","1200","0",,,"0","1","0","<style>
#localNav ul li:nth-child(2) {display: none;}
#localNav ul li:nth-child(5) {display: none;}
#localNav ul li:nth-child(6) {display: none;}
#localNav {height: 150px;}
#localNav ul {height: 150px;}
</style>",,"26","0",,,"2017-07-31 00:00:00","2019-10-04 11:20:22","system","epkdoc01","0","0",
"21160","x3341218","D21160","K10292600","さくらのクリニック","さくらのくりにっく","323-0061","9","92088","卒島244-1 ",,"0.0000000","0.0000000",,"https://www.google.com/maps/embed?pb=!4v1547173626278!6m8!1m7!1siAnuQtmG0LkaGyh3zG5AAw!2m2!1d36.33851342020277!2d139.7786752284366!3f63.81887677292307!4f7.340404583357682!5f0.7820865974627469","0285-37-1221",,,,,,,,,,,,,,,,,"土曜午後／年末年始（12/31～1/3）",,,"110","4","西口より、おーバスで12分「さくらのクリニック北」下車","28","4","タクシーで7分","132","2838","徒歩で10分",,,,,,,,,,,"院長：石田 暁宏","【略歴】
1981年　自治医科大学 卒業
1997年　自治医科大学助手
2002年　自治医科大学助教授
2006年　さくら会勤務","61","1200","0",,,"0","1","0",,,"23","0",,,"2018-12-28 10:47:02","2019-09-02 19:17:17","epkdoc01","epkdoc01","0","0","0.00"
"21322","x3343012","D21322","K10297359","ほっち医院","ほっちいいん","271-0092","12","122076","松戸2044",,"0.0000000","0.0000000",,"https://www.google.com/maps/embed?pb=!4v1558579584684!6m8!1m7!1si-K9ft6hcAeDZUKAom2ugg!2m2!1d35.78651245938536!2d139.8959098199259!3f322.38905051058504!4f4.736383127794753!5f0.41386648771301837","047-362-2531",,,,,,,,,,,,,,,,,,,,"221","33","徒歩5分",,,,,,,,,,,,,,,,,"院長：発地 美介","【略歴】
1983年　東邦大学医学部 卒業
【資格】
日本内科学会認定 総合内科専門医
日本消化器病学会認定 消化器病専門医
日本消化器内視鏡学会認定 消化器内視鏡専門医","124","1200","0",,,"0","1","0",,,"20","1","5","500","2019-05-23 09:33:01","2019-07-26 11:10:33","epkdoc01","epkdoc01","0","0","0.00"
"21252","x3348731","D21252","K10295684","野垣クリニック","のがきくりにっく","460-0008","23","231061","栄1-10-16 ",,"136.8961250","35.1667040",,"https://www.google.com/maps/embed?pb=!4v1554254356936!6m8!1m7!1sn-N3nTfPgTm9ByMuRZYUfA!2m2!1d35.16661827100422!2d136.8964845852489!3f263.04334544645275!4f15.251575758916715!5f0.7820865974627469","052-231-5295",,,,,,,,,,,,,,,,,,"月曜日の14時～16時は女性外来となり、完全予約制となります。",,"492","5164","6番出口より、徒歩5分","496","5164","6番出口より、徒歩5分",,,,,,,,,,,,,,"院長：野垣 敬","【略歴】
1973年　東京医科歯科大学医学部 卒業
1973年　公立瀬戸陶生病院外科勤務
1978年　野垣肛門病院（野垣クリニック）副院長就任
1987年　野垣クリニック 院長就任","94","1200","0",,,"0","1","0",,,"23","0",,,"2019-03-29 13:13:04","2019-07-26 12:03:25","epkdoc01","epkdoc01","0","0","0.00"
"21348","x3349318","D21348","K10297182","日本健康倶楽部沖縄支部診療所","にほんけんこうくらぶおきなわしぶしんりょうしょ","904-2142","47","472115","登川3169",,"0.0000000","0.0000000",,"https://www.google.com/maps/embed?pb=!4v1559800713907!6m8!1m7!1srDXBo3yOvIMOE5roAfC51g!2m2!1d26.37560137303643!2d127.812863099751!3f218.0915364843392!4f-2.5623176991059893!5f1.4812035500027045","098-939-9355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"支部長：瀬底 健","【略歴】
2017年　一般社団法人 日本健康倶楽部沖縄支部 支部長 就任","103","2300","0",,,"0","1","0",,,"19","1","5","500","2019-05-31 18:44:05","2019-07-22 12:45:15","epkdoc01","epkdoc01","0","0","0.00"
"21325","x3419800","D21325","K10297296","まちだクリニック","まちだくりにっく","904-0101","47","473260","上勢頭556-3",,"0.0000000","0.0000000",,"https://www.google.com/maps/embed?pb=!4v1558575552556!6m8!1m7!1sUckejkH6PFawPU4dR9H_0w!2m2!1d26.32887028451038!2d127.7762259965731!3f206.4126528031206!4f0!5f0.7820865974627469","098-921-7300",,,,,,,,,,,,,,,,,"水曜・土曜午後",,,,,,,,,,,,,,,,,,,,,,"院長：町田 宏","【略歴】
1991年　昭和大学医学部 卒業
2014年6月　まちだクリニック 院長就任
【資格】
日本消化器内視鏡学会認定 消化器内視鏡専門医","74","2300","0",,,"0","1","0",,,"19","1","5","500","2019-05-23 09:36:47","2019-10-10 18:25:20","epkdoc01","epkdoc01","0","0","0.00"
"21101","x3467617","D21101","K10138544","恵比寿ブエナヴィスタクリニック","えびすぶえなぶぃすたくりにっく","150-0013","13","131130","恵比寿4-5-3","ブエナヴィスタ恵比寿1階","0.0000000","0.0000000",,,"03-5792-7511",,,,,,,,,,,,,,,,,"年末年始",,,"259","241","JR東口より、徒歩3分","170","241","JR東口より、徒歩3分","171","241","JR東口より、徒歩3分","258","241","JR東口より、徒歩3分",,,,,,,,"院長：春山 茂雄","【略歴】
1966年　東京大学医学部 卒業
2010年　恵比寿ブエナヴィスタクリニック 院長就任","170","0","0",,,"0","1","0","<div id=""movieArea""><iframe src=""https://play.bespotful.com/13498"" frameborder=""0"" scrolling=""no"" allowfullscreen width=""560"" height=""315""></iframe></div>

<div id=""movieArea""><iframe src=""https://grooon.com/tour/AFYsPq1oDvMMPda6"" width=""960"" height=""600"" style=""border: none"" allowfullscreen></iframe></div>",,"27","0",,,"2018-11-21 13:50:22","2019-11-05 13:25:39","epkdoc01","epkdoc01","0","0","0.00"
"20138","x3469192","D20138","K10141380","【解約】みつば脳神経クリニック","みつばのうしんけいくりにっく","285-0815","12","122122","城343-3","プチモンドさくら1-A",,,,"https://www.google.com/maps/embed?pb=!1m0!4v1504161169044!6m8!1m7!1sDk3tMdJEQN7ssgtBELLPEQ!2m2!1d35.69325460472454!2d140.2296931750664!3f91.1!4f10!5f0.5970117501821992","043-483-3289",,,,,,,,,,,,,,,,,"木曜午後・第１・2土曜午後",,"月・火・金　9：00～12：00/14：00～17：00　　木曜・土曜　9：00～12：00 ※土曜：2週目・4週目は診療受付","202","459","北口2番のりばよりバスで8分","195","459","北口2番のりばよりバスで8分","213","541","南口3番のりばよりバスで20分",,,,,,,,,,,"大木　剛","1994年　　岡山大学医学部卒業
1994年　　千葉大学神経内科入局（現・同門会員）
1997年　　成田赤十字病院・神経内科勤務
2001年　東葛クリニック病院・神経内科医長
2007年　London, King’s collage Motor Nerve Clinic 研修
2007年　松戸朋友クリニック・院長
2012年　松戸神経内科・副院長","0","0","0",,,"0","X","0","<style>
#localNav ul li:nth-child(5) {    display: none;}
#localNav ul li:nth-child(6) {    display: none;}
#localNav {    height: 184px;}
#localNav ul {    height: 184px;}
</style>

","三つ葉,三つ葉脳神経クリニック,三ツ葉,三ツ葉脳神経クリニック,三葉,三葉脳神経クリニック","05","0",,,"2017-07-31 00:00:00","2019-01-09 13:14:27","system","epkdoc01","0","0",
"20180","x3476427","D20180","K10142201","医療法人　健昌会　淀川健康管理センター","よどがわけんこうかんりせんたあ","532-0024","27","271233","十三本町1-1-9",,,,,"https://www.google.com/maps/embed?pb=!4v1516752651092!6m8!1m7!1s3hYrCVjkVZIjf_ndWFjSNg!2m2!1d34.71914797679262!2d135.4823629901825!3f43.58228218666953!4f9.463495404136978!5f0.40070844622736695","06-6303-7281",,,,,,,,,,,,,,,,,"第1・3土曜休診、ゴールデンウィーク、夏季休診、年末年始休診",,"4月～7月,9月～11月/（月・水・木）8：00～11：30　12：30～14：00（火・金）8：00～11：30　12月～3月,8月（月～金）8：00～11：30≪土曜日通年≫8：30～11：00","599","5822","西改札口から徒歩1分","554","5822","西改札口から徒歩1分",,,,,,,,,,,,,,"清水 正","【略歴】
1976年　大阪医科大学 卒業
2009年　淀川健康管理センター 院長就任
","113","5800","0",,,"0","1","0","<div id=""movieArea""><iframe src='https://play.bespotful.com/9158' frameborder='0' scrolling='no' allowfullscreen width='560' height='315'></iframe></div>

<script type=""application/ld+json"">
{
        ""@context"": ""http://schema.org"",
        ""@type"": ""VideoObject"",
        ""@id"": ""https://play.bespotful.com/9158"",
        ""url"": ""https://play.bespotful.com/9158"",
        ""embedUrl"": ""https://play.bespotful.com/9158"",
        ""name"": ""【動画で検診予約】淀川健康管理センター_井上 信之 センター長_EPARK人間ドック"",


        ""description"": ""人間ドック・検診業界初！動画を観て検診予約ができます。

淀川健康管理センター井上 信之 センター長のインタビュー動画を観て、EPARK人間ドックサイトを通して人間ドック・検診予約ができます。主な検診コースは、人間ドック、乳がん検診です。

【施設情報】
医院名：淀川健康管理センター
住所：大阪府大阪市
最寄り駅：阪急神戸本線十三駅

【淀川健康管理センターの検査項目】
主な検診コース:人間ドック、乳がん検診
主な検査内容:X線検査、超音波検査"",


        ""thumbnailURL"": ""https://assets.bespotful.com/spotful-images/1627/13_1524552850_1627-thumbnail.png"",
        ""UploadDate"": ""2018-07-23"",
        ""author"": {
                ""@type"": ""organization"",
                ""name"": ""EPARK人間ドック""
        }
}
</script>

<script type=""application/ld+json"">
{
        ""@context"": ""http://schema.org"",
        ""@type"": ""VideoObject"",
        ""@id"": ""https://play.bespotful.com/11345"",
        ""url"": ""https://play.bespotful.com/11345"",
        ""embedUrl"": ""https://play.bespotful.com/11345"",
        ""name"": ""【施設1分動画】淀川健康管理センター_人間ドック・検診の予約_EPARK人間ドック"",


        ""description"": ""人間ドック・検診業界初！動画を観て検診予約ができます。

淀川健康管理センターの健診施設1分動画を観て、EPARK人間ドックサイトを通して人間ドック・検診予約ができます。

【施設情報】
医院名：淀川健康管理センター
住所：大阪府大阪市淀川区十三本町1-1-9
最寄り駅：十三駅（西改札口から徒歩1分）

【淀川健康管理センターの検査項目】
主な検診コース:人間ドック・乳がん検診"",


        ""thumbnailURL"": ""https://assets.bespotful.com/spotful-images/1627/_1547716781_1627-thumbnail.jpg"",
        ""UploadDate"": ""2019-01-17"",
        ""author"": {
                ""@type"": ""organization"",
                ""name"": ""EPARK人間ドック""
        }
}
</script>",,"05","0",,,"2017-07-31 00:00:00","2019-10-18 18:01:36","system","epkdoc01","0","0",
