"hospital_no","option_group_cd","option_cd","option_name","confirm","price","tax_class","order","status","rgst","updt","created_id","updated_id"
"20679","4","10","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","10","1","2018-07-13 15:38:44","2018-07-13 15:38:44","A2636","A2636"
"20679","4","11","便検査（2日法）","便の潜血を調べることにより、大腸がん等のリスクを診断します。","1000","0","11","1","2018-07-13 15:39:13","2018-07-13 15:39:13","A2636","A2636"
"20679","4","12","腸内細菌検査（食品を取り扱う事業者向け）","便に含まれる細菌を培養し、食中毒菌等の有無を診断します。
赤痢菌・サルモネラ（パラチフスA菌、チフス菌含む）、O157、O111、O26の有無を調べます。
※他の菌について調べたい方は直接当クリニックまでご相談ください。","5000","0","12","1","2018-07-13 15:39:43","2018-07-13 15:39:43","A2636","A2636"
"20679","4","13","喀痰検査（連続法）","3日間連続で採取した痰の中にどのような成分が含まれているかを検査し、肺がんや結核等のリスクを診断します。","7500","0","13","1","2018-07-13 15:40:16","2018-07-13 15:40:16","A2636","A2636"
"20679","4","14","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","14","1","2018-07-13 15:41:14","2018-07-13 15:41:14","A2636","A2636"
"20679","4","15","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","15","1","2018-07-13 15:41:46","2018-07-13 15:41:46","A2636","A2636"
"20679","4","16","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","16","1","2018-07-13 15:42:12","2018-07-13 15:42:12","A2636","A2636"
"20679","4","17","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","17","1","2018-07-13 15:42:43","2018-07-13 15:42:43","A2636","A2636"
"20679","4","18","梅毒検査","血液検査で梅毒感染の有無を調べます。","1000","0","18","1","2018-07-13 15:43:12","2018-07-13 15:43:12","A2636","A2636"
"20679","4","19","HIV検査","血液検査でHIV感染の有無を調べます。","2000","0","19","1","2018-07-13 15:43:42","2018-07-13 15:43:42","A2636","A2636"
"20679","4","20","ツベルクリン反応（2段階法）","結核に対する抗体の有無を診断する検査です。
※当クリニックでは2段階法にて行っております。","5000","0","20","1","2018-07-13 15:44:14","2018-07-13 15:44:14","A2636","A2636"
"20679","5","1","骨密度検査","骨密度を検査することで、骨粗しょう症のリスクを診断します。","2500","0","1","1","2018-07-13 15:46:15","2018-07-13 15:46:15","A2636","A2636"
"20679","5","2","腹部エコー検査","超音波検査で腹部（肝臓・胆のう・すい臓・脾臓・腎臓等）の病気をチェックします。","5000","0","2","1","2018-07-13 15:46:52","2018-07-13 15:46:52","A2636","A2636"
"20679","5","3","頸動脈エコー検査","頸動脈を超音波で検査することによって、動脈硬化の度合い、脳梗塞や心筋梗塞のリスクなどを調べます。","5500","0","3","1","2018-07-13 15:47:23","2018-07-13 15:47:23","A2636","A2636"
"20679","5","4","肝炎検査（血液検査）","採血にてB型肝炎（精密）とC型肝炎（定性・定量）を調べる検査です。","3000","0","4","1","2018-07-13 15:47:55","2018-07-13 15:47:55","A2636","A2636"
"20679","5","5","B型肝炎（抗体）検査（血液検査）※医療・福祉従事者用",,"3000","0","5","1","2018-07-13 15:48:21","2018-07-13 15:48:21","A2636","A2636"
"20679","5","6","A型肝炎（抗体）検査（血液検査）※医療・福祉従事者用",,"3500","0","6","1","2018-07-13 15:48:46","2018-07-13 15:48:46","A2636","A2636"
"20679","5","7","ピロリ菌検査（血液検査）","血液検査でピロリ菌の状態を調べ、胃がん等のリスクを診断します。","2000","0","7","1","2018-07-13 15:49:20","2018-07-13 15:49:20","A2636","A2636"
"20679","5","8","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","8","1","2018-07-13 15:49:50","2018-07-13 16:39:04","A2636","A2636"
"20679","5","9","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","9","1","2018-07-13 15:50:17","2018-07-13 15:50:17","A2636","A2636"
"20679","5","10","前立腺がん検査（PSA）","採血にて前立腺がんのリスクを診断します。
※腫瘍マーカー（男性4種）の中に含まれます。","2500","0","10","1","2018-07-13 15:50:47","2018-07-13 15:50:47","A2636","A2636"
"20679","5","11","便検査（2日法）","便の潜血を調べることにより、大腸がん等のリスクを診断します。","1000","0","11","1","2018-07-13 15:51:33","2018-07-13 15:51:33","A2636","A2636"
"20679","5","12","腸内細菌検査（食品を取り扱う事業者向け）","便に含まれる細菌を培養し、食中毒菌等の有無を診断します。
赤痢菌・サルモネラ（パラチフスA菌、チフス菌含む）、O157、O111、O26の有無を調べます。
※他の菌について調べたい方は直接当クリニックまでご相談ください。","5000","0","12","1","2018-07-13 15:52:08","2018-07-13 15:52:08","A2636","A2636"
"20679","5","13","喀痰検査（連続法）","3日間連続で採取した痰の中にどのような成分が含まれているかを検査し、肺がんや結核等のリスクを診断します。","7500","0","13","1","2018-07-13 15:52:45","2018-07-13 15:52:45","A2636","A2636"
"20679","5","14","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","14","1","2018-07-13 15:53:14","2018-07-13 15:53:14","A2636","A2636"
"20679","5","15","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","15","1","2018-07-13 15:53:46","2018-07-13 15:53:46","A2636","A2636"
"20679","5","16","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","16","1","2018-07-13 15:54:19","2018-07-13 15:54:19","A2636","A2636"
"20679","5","17","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","17","1","2018-07-13 15:54:55","2018-07-13 15:54:55","A2636","A2636"
"20679","5","18","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","18","1","2018-07-13 15:55:34","2018-07-13 15:55:34","A2636","A2636"
"20679","5","19","梅毒検査","血液検査で梅毒感染の有無を調べます。","1000","0","19","1","2018-07-13 15:56:08","2018-07-13 15:56:08","A2636","A2636"
"20679","5","20","HIV検査","血液検査でHIV感染の有無を調べます。","2000","0","20","1","2018-07-13 15:56:43","2018-07-13 15:56:43","A2636","A2636"
"20679","5","21","ツベルクリン反応（2段階法）","結核に対する抗体の有無を診断する検査です。
※当クリニックでは2段階法にて行っております。","5000","0","21","1","2018-07-13 15:57:19","2018-07-13 15:57:19","A2636","A2636"
"20679","6","1","一般健診",,"9000","0","1","1","2018-07-13 15:58:39","2018-07-13 15:58:39","A2636","A2636"
"20679","6","2","生活習慣病健診",,"20000","0","2","1","2018-07-13 15:59:05","2018-07-13 15:59:05","A2636","A2636"
"20679","6","3","心電図検査","不整脈の有無を診断し、心筋梗塞や狭窄症のリスクを調べます。","1500","0","3","1","2018-07-13 15:59:46","2018-07-13 15:59:46","A2636","A2636"
"20679","6","4","骨密度検査","骨密度を検査することで、骨粗しょう症のリスクを診断します。","2500","0","4","1","2018-07-13 16:00:27","2018-07-13 16:00:27","A2636","A2636"
"20679","6","5","腹部エコー検査","超音波検査で腹部（肝臓・胆のう・すい臓・脾臓・腎臓等）の病気をチェックします。","5000","0","5","1","2018-07-13 16:01:00","2018-07-13 16:01:00","A2636","A2636"
"20679","6","6","頸動脈エコー検査","頸動脈を超音波で検査することによって、動脈硬化の度合い、脳梗塞や心筋梗塞のリスクなどを調べます。","5500","0","6","1","2018-07-13 16:01:33","2018-07-13 16:01:33","A2636","A2636"
"20679","6","7","肝炎検査（血液検査）","採血にてB型肝炎（精密）とC型肝炎（定性・定量）を調べる検査です。","3000","0","7","1","2018-07-13 16:02:05","2018-07-13 16:02:05","A2636","A2636"
"20679","6","8","B型肝炎（抗体）検査（血液検査）※医療・福祉従事者用",,"3000","0","8","1","2018-07-13 16:02:39","2018-07-13 16:02:39","A2636","A2636"
"20679","6","9","A型肝炎（抗体）検査（血液検査）※医療・福祉従事者用",,"3500","0","9","1","2018-07-13 16:03:08","2018-07-13 16:03:08","A2636","A2636"
"20679","6","10","ピロリ菌検査（血液検査）","血液検査でピロリ菌の状態を調べ、胃がん等のリスクを診断します。","2000","0","10","1","2018-07-13 16:03:41","2018-07-13 16:03:41","A2636","A2636"
"20679","6","11","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","11","1","2018-07-13 16:04:14","2018-07-13 16:43:24","A2636","A2636"
"20679","6","12","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","12","1","2018-07-13 16:04:58","2018-07-13 16:04:58","A2636","A2636"
"20679","6","13","前立腺がん検査（PSA）","採血にて前立腺がんのリスクを診断します。
※腫瘍マーカー（男性4種）の中に含まれます。","2500","0","13","1","2018-07-13 16:05:36","2018-07-13 16:05:36","A2636","A2636"
"20679","6","14","便検査（2日法）","便の潜血を調べることにより、大腸がん等のリスクを診断します。","1000","0","14","1","2018-07-13 16:06:08","2018-07-13 16:06:08","A2636","A2636"
"20679","6","15","腸内細菌検査（食品を取り扱う事業者向け）","便に含まれる細菌を培養し、食中毒菌等の有無を診断します。
赤痢菌・サルモネラ（パラチフスA菌、チフス菌含む）、O157、O111、O26の有無を調べます。
※他の菌について調べたい方は直接当クリニックまでご相談ください。","5000","0","15","1","2018-07-13 16:06:43","2018-07-13 16:06:43","A2636","A2636"
"20679","6","16","喀痰検査（連続法）","3日間連続で採取した痰の中にどのような成分が含まれているかを検査し、肺がんや結核等のリスクを診断します。","7500","0","16","1","2018-07-13 16:07:20","2018-07-13 16:07:20","A2636","A2636"
"20679","6","17","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","17","1","2018-07-13 16:08:02","2018-07-13 16:08:02","A2636","A2636"
"20679","6","18","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","18","1","2018-07-13 16:08:37","2018-07-13 16:08:37","A2636","A2636"
"20679","6","19","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","19","1","2018-07-13 16:09:14","2018-07-13 16:09:14","A2636","A2636"
"20679","6","20","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","20","1","2018-07-13 16:09:50","2018-07-13 16:09:50","A2636","A2636"
"20679","6","21","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","21","1","2018-07-13 16:10:31","2018-07-13 16:10:31","A2636","A2636"
"20679","6","22","梅毒検査","血液検査で梅毒感染の有無を調べます。","1000","0","22","1","2018-07-13 16:11:07","2018-07-13 16:11:07","A2636","A2636"
"20679","6","23","HIV検査","血液検査でHIV感染の有無を調べます。","2000","0","23","1","2018-07-13 16:11:43","2018-07-13 16:11:43","A2636","A2636"
"20679","6","24","ツベルクリン反応（2段階法）","結核に対する抗体の有無を診断する検査です。
※当クリニックでは2段階法にて行っております。","5000","0","24","1","2018-07-13 16:12:16","2018-07-13 16:12:16","A2636","A2636"
"20679","7","1","一般健診",,"9000","0","1","1","2018-07-13 16:13:36","2018-07-13 16:13:36","A2636","A2636"
"20679","7","2","生活習慣病健診",,"20000","0","2","1","2018-07-13 16:14:10","2018-07-13 16:14:10","A2636","A2636"
"20679","7","3","心電図検査","不整脈の有無を診断し、心筋梗塞や狭窄症のリスクを調べます。","1500","0","3","1","2018-07-13 16:14:47","2018-07-13 16:14:47","A2636","A2636"
"20679","7","4","骨密度検査","骨密度を検査することで、骨粗しょう症のリスクを診断します。","2500","0","4","1","2018-07-13 16:15:23","2018-07-13 16:15:23","A2636","A2636"
"20679","7","5","腹部エコー検査","超音波検査で腹部（肝臓・胆のう・すい臓・脾臓・腎臓等）の病気をチェックします。","5000","0","5","1","2018-07-13 16:16:01","2018-07-13 16:16:01","A2636","A2636"
"20679","7","6","頸動脈エコー検査","頸動脈を超音波で検査することによって、動脈硬化の度合い、脳梗塞や心筋梗塞のリスクなどを調べます。","5500","0","6","1","2018-07-13 16:16:41","2018-07-13 16:16:41","A2636","A2636"
"20679","7","7","肝炎検査（血液検査）","採血にてB型肝炎（精密）とC型肝炎（定性・定量）を調べる検査です。","3000","0","7","1","2018-07-13 16:17:39","2018-07-13 16:17:39","A2636","A2636"
"20679","7","8","B型肝炎（抗体）検査（血液検査）※医療・福祉従事者用",,"3000","0","8","1","2018-07-13 16:18:16","2018-07-13 16:18:16","A2636","A2636"
"20679","7","9","A型肝炎（抗体）検査（血液検査）※医療・福祉従事者用",,"3500","0","9","1","2018-07-13 16:18:51","2018-07-13 16:18:51","A2636","A2636"
"20679","7","10","ピロリ菌検査（血液検査）","血液検査でピロリ菌の状態を調べ、胃がん等のリスクを診断します。","2000","0","10","1","2018-07-13 16:19:30","2018-07-13 16:19:30","A2636","A2636"
"20679","7","11","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","11","1","2018-07-13 16:20:14","2018-07-13 16:44:54","A2636","A2636"
"20679","7","12","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","12","1","2018-07-13 16:20:54","2018-07-13 16:20:54","A2636","A2636"
"20679","7","13","前立腺がん検査（PSA）","採血にて前立腺がんのリスクを診断します。
※腫瘍マーカー（男性4種）の中に含まれます。","2500","0","13","1","2018-07-13 16:21:35","2018-07-13 16:21:35","A2636","A2636"
"20679","7","14","便検査（2日法）","便の潜血を調べることにより、大腸がん等のリスクを診断します。","1000","0","14","1","2018-07-13 16:22:13","2018-07-13 16:22:13","A2636","A2636"
"20679","7","15","腸内細菌検査（食品を取り扱う事業者向け）","便に含まれる細菌を培養し、食中毒菌等の有無を診断します。
赤痢菌・サルモネラ（パラチフスA菌、チフス菌含む）、O157、O111、O26の有無を調べます。
※他の菌について調べたい方は直接当クリニックまでご相談ください。","5000","0","15","1","2018-07-13 16:22:50","2018-07-13 16:22:50","A2636","A2636"
"20679","7","16","喀痰検査（連続法）","3日間連続で採取した痰の中にどのような成分が含まれているかを検査し、肺がんや結核等のリスクを診断します。","7500","0","16","1","2018-07-13 16:23:36","2018-07-13 16:23:36","A2636","A2636"
"20679","7","17","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","17","1","2018-07-13 16:24:15","2018-07-13 16:24:15","A2636","A2636"
"20679","7","18","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","18","1","2018-07-13 16:24:55","2018-07-13 16:24:55","A2636","A2636"
"20679","7","19","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","19","1","2018-07-13 16:25:38","2018-07-13 16:25:38","A2636","A2636"
"20679","7","20","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","20","1","2018-07-13 16:26:22","2018-07-13 16:26:22","A2636","A2636"
"20679","7","21","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","21","1","2018-07-13 16:27:00","2018-07-13 16:27:00","A2636","A2636"
"20679","7","22","梅毒検査","血液検査で梅毒感染の有無を調べます。","1000","0","22","1","2018-07-13 16:27:40","2018-07-13 16:27:40","A2636","A2636"
"20679","7","23","HIV検査","血液検査でHIV感染の有無を調べます。","2000","0","23","1","2018-07-13 16:28:16","2018-07-13 16:28:16","A2636","A2636"
"20679","7","24","ツベルクリン反応（2段階法）","結核に対する抗体の有無を診断する検査です。
※当クリニックでは2段階法にて行っております。","5000","0","24","1","2018-07-13 16:28:59","2018-07-13 16:28:59","A2636","A2636"
"20679","8","1","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","1","1","2018-07-13 16:30:33","2018-07-13 16:30:33","A2636","A2636"
"20679","8","2","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","2","1","2018-07-13 16:31:13","2018-07-13 16:31:13","A2636","A2636"
"20679","8","3","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","3","1","2018-07-13 16:31:51","2018-07-13 16:31:51","A2636","A2636"
"20679","8","4","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","4","1","2018-07-13 16:32:33","2018-07-13 16:32:33","A2636","A2636"
"20679","9","1","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","1","1","2018-07-13 16:34:34","2018-07-13 16:35:48","A2636","A2636"
"20679","9","2","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","2","1","2018-07-13 16:47:18","2018-07-13 16:47:18","A2636","A2636"
"20679","9","3","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","3","1","2018-07-13 16:48:08","2018-07-13 16:48:08","A2636","A2636"
"20679","9","4","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","4","1","2018-07-13 16:48:49","2018-07-13 16:48:49","A2636","A2636"
"20679","9","5","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","5","1","2018-07-13 16:49:32","2018-07-13 16:49:32","A2636","A2636"
"20679","9","6","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","6","1","2018-07-13 16:50:11","2018-07-13 16:50:11","A2636","A2636"
"20679","10","1","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","1","1","2018-07-13 16:51:45","2018-07-13 16:51:45","A2636","A2636"
"20679","10","2","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","2","1","2018-07-13 16:52:31","2018-07-13 16:52:31","A2636","A2636"
"20679","10","3","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","3","1","2018-07-13 16:53:14","2018-07-13 16:53:14","A2636","A2636"
"20679","10","4","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","4","1","2018-07-13 16:53:54","2018-07-13 16:53:54","A2636","A2636"
"20679","10","5","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","5","1","2018-07-13 16:54:41","2018-07-13 16:54:41","A2636","A2636"
"20679","10","6","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","6","1","2018-07-13 16:55:24","2018-07-13 16:55:24","A2636","A2636"
"20679","11","1","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","1","1","2018-07-13 16:56:57","2018-07-13 16:56:57","A2636","A2636"
"20679","11","2","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","2","1","2018-07-13 16:57:38","2018-07-13 16:57:38","A2636","A2636"
"20679","11","3","ABC検診（胃がんリスク検診）","血液検査で簡単に行える胃がんリスクチェックの検査です。ペプシノゲン検査とヘリコバクター・ピロリ菌抗体検査を行います。","4000","0","3","1","2018-07-13 16:58:19","2018-07-13 16:58:19","A2636","A2636"
"20679","11","4","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","4","1","2018-07-13 16:59:04","2018-07-13 16:59:04","A2636","A2636"
"20679","11","5","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","5","1","2018-07-13 16:59:46","2018-07-13 16:59:46","A2636","A2636"
"20679","11","6","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","6","1","2018-07-13 17:00:56","2018-07-13 17:00:56","A2636","A2636"
"20679","12","1","一般健診",,"9000","0","1","1","2018-07-13 17:02:31","2018-07-13 17:02:31","A2636","A2636"
"20679","12","2","生活習慣病健診",,"20000","0","2","1","2018-07-13 17:03:11","2018-07-13 17:03:11","A2636","A2636"
"20679","12","3","腫瘍マーカー（男性4種）","CEA・CA19-9・SCC・PSAの4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、食道がん、膀胱がん、前立腺がん","7000","0","3","1","2018-07-13 17:03:55","2018-07-13 17:03:55","A2636","A2636"
"20679","12","4","腫瘍マーカー（女性4種）","CEA・CA19-9・SCC・CA125の4種の血液検査で以下のがんのリスクが調べられます。
胃がん、膵がん、結腸がん、甲状腺がん、生殖器がん、胆のうがん、胆管がん、胃がん、大腸がん、肺がん、子宮がん、食道がん、膀胱がん、卵巣がん","7000","0","4","1","2018-07-13 17:04:41","2018-07-13 17:04:41","A2636","A2636"
"20679","12","5","軽度認知症検査","血液検査で軽度認知症のリスクを診断します。","22000","0","5","1","2018-07-13 17:05:32","2018-07-13 17:05:32","A2636","A2636"
"20679","12","6","採血による大腸がんリスク検査","大腸がん罹患者の血中で特異的に減少する長鎖脂肪酸「GTA-446」を測定し、大腸がんのリスクを判別します。","18000","0","6","1","2018-07-13 17:06:16","2018-07-13 17:06:16","A2636","A2636"
"20679","12","7","採血による膵臓がんリスク検査","膵臓がんの発生過程で減少する長鎖脂肪酸「PC-594」の濃度を測定することで、膵臓がんのリスクを判別します。","18000","0","7","1","2018-07-13 17:07:04","2018-07-13 17:07:04","A2636","A2636"
"20679","12","8","脳梗塞リスクマーカー","血液検査で脳梗塞のリスクを調べます。
この検査では「かくれ脳梗塞（無症候性脳梗塞）」の可能性を知ることができます。","11500","0","8","1","2018-07-13 17:07:58","2018-07-13 17:07:58","A2636","A2636"
"20680","1","1","胃ファイバースコープ",,"3000","0","1","1","2018-07-05 16:41:01","2018-07-05 16:41:01","A2636","A2636"
"20680","1","2","大腸ファイバースコープ",,"9500","0","2","X","2018-07-05 16:41:49","2018-07-05 16:45:55","A2636",
"20680","2","1","頭部MRI検査",,"13500","0","1","1","2018-07-05 16:42:46","2018-07-05 16:42:46","A2636","A2636"
"20680","3","1","血圧脈波検査",,"1000","0","1","1","2018-07-05 16:43:18","2018-07-05 16:43:18","A2636","A2636"
"20680","4","1","頚動脈エコー",,"3000","0","1","1","2018-07-05 16:44:29","2018-07-05 16:44:29","A2636","A2636"
"20680","5","1","胸部CT検査",,"10000","0","1","1","2018-07-05 16:45:04","2018-07-05 16:45:04","A2636","A2636"
"20680","6","1","大腸ファイバースコープ",,"9500","0","1","1","2018-07-05 16:46:15","2018-07-05 16:46:15","A2636","A2636"
"20680","7","1","腹部CT検査",,"10000","0","1","1","2018-07-05 16:47:06","2018-07-05 16:47:06","A2636","A2636"
"20680","8","1","乳房エコー",,"3000","0","1","1","2018-07-05 16:48:38","2018-07-05 16:48:38","A2636","A2636"
"20680","9","1","MRI",,"13500","0","1","1","2018-07-05 16:50:23","2018-07-05 16:50:23","A2636","A2636"
"20680","10","1","心臓精密検査",,"13000","0","1","1","2018-07-05 16:51:02","2018-07-05 16:51:02","A2636","A2636"
"20680","11","1","骨密度測定",,"3000","0","1","1","2018-07-05 16:51:34","2018-07-05 16:51:34","A2636","A2636"
"20680","12","1","血中ピロリ菌検査",,"2100","0","1","1","2018-07-05 16:52:24","2018-07-05 16:52:24","A2636","A2636"
"20682","1","1","胸部CT検査",,"10800","0","1","1","2018-07-06 14:53:09","2018-07-06 14:53:09","A2636","A2636"
"20682","2","1","腹部CT検査",,"10800","0","1","1","2018-07-06 14:53:38","2018-07-06 14:53:38","A2636","A2636"
