"hospital_no","course_no","reservation_dt","timezone_id","line_name","line_id","order_no","appoint_status","appoint_number","reservation_frames","holiday","status","rgst","updt","created_id","updated_id"
"20965","25","20201209",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201210",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201211",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201212",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201213",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201214",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201215",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201216",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201217",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201218",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201219",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201220",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201221",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201222",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201223",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201224",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201225",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201226",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201227",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201228",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201229",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201230",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","25","20201231",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:27","2020-02-21 16:40:57",NULL,NULL
"20965","26","20201201",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201202",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201203",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201204",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201205",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201206",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201207",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201208",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201209",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201210",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201211",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201212",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201213",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201214",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201215",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201216",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201217",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201218",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201219",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201220",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201221",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201222",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201223",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201224",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201225",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201226",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201227",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201228",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201229",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201230",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","26","20201231",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:29","2020-02-21 16:40:59",NULL,NULL
"20965","27","20201201",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201202",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201203",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201204",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201205",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201206",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201207",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201208",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201209",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201210",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201211",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201212",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201213",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201214",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201215",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201216",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201217",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201218",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201219",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201220",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201221",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201222",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201223",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201224",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201225",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201226",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201227",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201228",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201229",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201230",NULL,NULL,"16",NULL,"3","0","0","1","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","27","20201231",NULL,NULL,"16",NULL,"3","0","0","0","1","2020-02-21 16:40:31","2020-02-21 16:41:01",NULL,NULL
"20965","28","20201201",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201202",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201203",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201204",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201205",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201206",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201207",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201208",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201209",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201210",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201211",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201212",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201213",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201214",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201215",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:34","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201216",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201217",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201218",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201219",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201220",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201221",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201222",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201223",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201224",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201225",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201226",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201227",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201228",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201229",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201230",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","28","20201231",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:35","2020-02-21 16:41:04",NULL,NULL
"20965","29","20201201",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201202",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201203",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201204",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201205",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201206",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201207",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201208",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201209",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201210",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201211",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201212",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201213",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201214",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201215",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201216",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201217",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201218",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201219",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201220",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201221",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201222",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201223",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201224",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201225",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201226",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201227",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201228",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201229",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201230",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","29","20201231",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:37","2020-02-21 16:41:06",NULL,NULL
"20965","30","20201201",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201202",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201203",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201204",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201205",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201206",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201207",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201208",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201209",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201210",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201211",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201212",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201213",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201214",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201215",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201216",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201217",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201218",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201219",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201220",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201221",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201222",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201223",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201224",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201225",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201226",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201227",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201228",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201229",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201230",NULL,NULL,"18",NULL,"3","0","0","1","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","30","20201231",NULL,NULL,"18",NULL,"3","0","0","0","1","2020-02-21 16:40:39","2020-02-21 16:41:08",NULL,NULL
"20965","31","20201201",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201202",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201203",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201204",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201205",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201206",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201207",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201208",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201209",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201210",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201211",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201212",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201213",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201214",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201215",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201216",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201217",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201218",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201219",NULL,NULL,"12",NULL,"3","0","0","0","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
"20965","31","20201220",NULL,NULL,"12",NULL,"3","0","0","1","1","2020-02-21 16:40:42","2020-02-21 16:41:10",NULL,NULL
