"hospital_no","file_no","file_group_no","file_location_no","title","caption","name","memo","career","interview","position","flg_display","order","order2","status","rgst","updt","created_id","updated_id"
"21104","50395","8","4",,,,,,,,"0","0","3","1","2019-09-11 17:05:22","2019-09-11 17:05:22","epkdoc01","epkdoc01"
"21115",,"3","1","地域に密着した医療の提供をモットーに、愛知県名古屋市で人間ドックを提供","<p class=""tab-txt"">和田内科病院は、1951年に開院以来、地域に密着した医療の提供をモットーに、愛知県名古屋市千種区今池南で人間ドックを実施しています。
<br><br>
地域の特色として、ラジオ体操や運動会、講義を実施するなど、健康に対する関心が高いと感じます。<br>
実際当院にも、働き盛りの若い年齢層の人も人間ドックを受けに来院します。とくに女性の割合が多い印象です。
<br><br>
普段から自分自身の健康に向き合うことが健康寿命の延伸やQOL（生活の質）の向上につながると考えています。疾患リスクの早期発見だけでなく、健康について考えるきっかけづくりにも、人間ドックをお役立てください。
<br><br>
アットホームで地域に根ざした、思いやりのある環境で人間ドックを実施し、地域の人たちが気軽に受診できるような施設を目指しています。</p>

<p class=""s-movie""><iframe src=""https://play.bespotful.com/13487"" frameborder=""0"" scrolling=""no"" allowfullscreen width=""560"" height=""315""></iframe></p>",,,,,,"0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","42501","4","1",,,,,,,,"0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59963","1","1",,,,,,,,"0","0","0","1","2019-11-01 14:59:35","2019-11-01 14:59:35","epkdoc01","epkdoc01"
"21115","59964","5","3","不安や疑問を解消したいという思いで受診者に向き合う健診施設","<h4>希望に応じて、後日の検査結果の説明に対応</h4>
<p>和田内科病院では、検査結果の報告は、基本的に郵送していますが、受診者の希望に応じて、後日説明もしています。
<br><br>
できるだけ不安や疑問を解消したいという思いで受診者に向き合っていきたいと考えています。
<br><br>
万が一検査結果に問題点があった場合、まず各項目に知見のある医師と話し合います。その後、受診者の希望や状況に応じて、近隣の名古屋大学医学部附属病院など、しかるべき医療機関に紹介します。<br>
受診者が次のステップへ動きやすいようなサポートをしています。
</p>
<br>

<h4>受診者とのコミュニケーションを大切に</h4>
<p>当院では、アットホームで、地域に根ざした施設を目指しています。<br>
白を基調とした明るい院内や、受診者とのコミュニケーションを大切にするなど、受診者がリラックスして気持ちよく帰ることができるような環境づくりにつとめています。
<br><br>
また、当院は、地下鉄東山線「池下駅」から徒歩8分というアクセス環境に加え、駐車場を20台ほど用意しているため、車での来院にも対応しています。
</p>
<br>",,,,,"L","0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59965","5","2","「人間ドックA／Bコース」両方に含まれる腹部エコー検査","<h4>5臓器を調べ、がんなどのリスクをチェック</h4>

<p>和田内科病院の検査コースには、腹部超音波（エコー）検査を設定しています。腹部エコー検査では、肝臓・胆のう・すい臓・腎臓・ひ臓の5臓器をチェックし、脂肪肝や胆のう結石、がんなどのリスクを調べる検査項目です。
<br>
早期発見を目指すためにも、腹部エコー検査は有用であると考えています。
</p>
<br>",,,,,"R","0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59966","5","1","全身を総合的に調べる「人間ドックAコース」「人間ドックBコース」","<h4>スタンダードな検査コースとして「人間ドックAコース」を提供</h4>
<p>和田内科病院では、全身を総合的に調べる検査コースとして「人間ドックAコース」「人間ドックBコース」を提供しています。
<br><br>
「人間ドックAコース」は、当院のスタンダードな検査コースです。具体的な検査項目としては、身体測定や血液検査などの基本検査に加え、胃・食道・十二指腸を調べる胃部X線検査、5臓器を調べる腹部超音波（エコー）検査、安静時心電図検査などを設定しています。
<br><br>
食生活が乱れている人、飲酒量が多い人には、本コースを推奨しています。
</p>
<br>

<h4>「便潜血2回法」と「負荷心電図」を追加した検査コース</h4>
<p>「人間ドックBコース」は、「人間ドックAコース」に「便潜血2回法」と「負荷心電図」を追加した検査コースです。
<br><br>
本コースでは、便潜血2回法を設定し、近年増加傾向にあるといわれている大腸がんなどの疾患リスクについても調べます。
<br><br>
また、安静時心電図検査を負荷心電図検査にかえることで、労作性の狭心症リスクや不整脈について調べます。<br>
運動をすると胸の痛みを感じる人、糖尿病の診断をされたことがある人、家族が狭心症に罹患している人には、本コースを推奨しています。
</p>
<br>",,,,,"L","0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59968","8","1",,,,,,,,"0","0","1","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59969","8","4",,,,,,,,"0","0","1","1","2019-11-01 14:59:37","2019-11-01 14:59:37","epkdoc01","epkdoc01"
"21115","59971","8","5",,,,,,,,"0","0","1","1","2019-11-01 14:59:37","2019-11-01 14:59:37","epkdoc01","epkdoc01"
"21115","59975","8","2",,,,,,,,"1","2","2","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59978","8","2",,,,,,,,"0","0","6","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59979","8","2",,,,,,,,"0","0","9","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59980","8","2",,,,,,,,"0","0","11","1","2019-11-01 14:59:37","2019-11-01 14:59:37","epkdoc01","epkdoc01"
"21115","59982","8","2",,,,,,,,"0","0","5","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59983","8","2",,,,,,,,"0","0","1","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59984","8","3",,,,,,,,"1","4","2","1","2019-11-01 14:59:37","2019-11-01 14:59:37","epkdoc01","epkdoc01"
"21115","59985","8","3",,,,,,,,"0","0","1","1","2019-11-01 14:59:37","2019-11-01 14:59:37","epkdoc01","epkdoc01"
"21115","59986","8","2",,,,,,,,"0","0","10","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59987","8","2",,,,,,,,"1","1","3","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59988","8","2",,,,,,,,"1","3","8","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59989","8","2",,,,,,,,"0","0","7","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59990","1","2",,,,,,,,"0","0","0","1","2019-11-01 14:59:35","2019-11-01 14:59:35","epkdoc01","epkdoc01"
"21115","59991","2","4",,,,,,,,"0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59992","2","3",,,,,,,,"0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59993","2","1",,,,,,,,"0","0","0","1","2019-11-01 14:59:35","2019-11-01 14:59:35","epkdoc01","epkdoc01"
"21115","59994","2","2",,,,,,,,"0","0","0","1","2019-11-01 14:59:35","2019-11-01 14:59:35","epkdoc01","epkdoc01"
"21115","59995","8","2",,,,,,,,"0","0","4","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59996","6","1","患者さまとのコミュニケーションを大切にし、地域に根付いた医療を提供します。","【Dr.インタビュー】院長：和田 正敏先生<br>
当院では気軽にご来院していただけるよう、医師やスタッフともに受診者さまとのコミュニケーションを非常に大事にしています。検査をするだけでなく、悩みや不安をしっかりとヒアリングすることで思わぬ疾病の早期発見につながるケースもあるため、大事なことだと考えています。地域に密着したサポートを心がけ、受診しやすい環境作りを日々目指していますので、初めての方でも気軽に受診していただけるよう努めています。",,,,"<ul>
<li>
<h4>貴院を訪れる受診者のプロフィールや、健康意識についての傾向について教えてください。</h4>
<p>診察・治療・検査に関してはできるだけ受けていただけるようお話をいたします。公的な健診もありますので、参加してもらいそのデータをもとに今後の治療方針や生活習慣について相談していきます。また、当院は長年来られている方や一般健診を受けに来られる方が多い傾向にありますので、そうした地域の方々を大事にし、今後も予防医療を進めていきたいです。</p>
</li>
<li>
<h4>予防医療の重要性について教えてください。</h4>
<p>予防医療には食事や運動も大事だと考えています。そこで、その方の生活スタイルに合わせて、普段から気を付けていただきたいことを、専門的な立場である私たちからお話しさせていただきます。この地域ではラジオ体操等も行っていますので、率先して参加していただき、予防医療につなげていただきたいです。頭では分かっていても実行できない方が多いですので、やり方を誘導してあげるのもわれわれの役目だと考えます。</p>
</li>
<li>
<h4>任意型健診を受診することの意義について教えてください。</h4>
<p>一般健診は軽い検査であるため、すべての疾患を発見するのは難しいと思います。血圧測定や尿検査などの必要最低限の検査は致しますので、受けないよりはもちろん受けたほうがいいです。ただし精度をアップさせたいなら人間ドックを受けて、注意点をしっかりと把握することが大事だと考えています。特にがんなどは画像診断により早期の病変を発見できますので、特別な検査が必要となります。</p>
</li>
<li>
<h4>超音波検査について教えてください。</h4>
<p>超音波検査は、おなかのガスの量、脂肪の量を見ながらエコーが入るかどうかを見ていきます。早期発見の難しいすい臓疾患に関しては、高音波検査をやる価値は十分にありますし、胃に関しても同様です。特にエコー検査は個人差が高く出てきますので相談しながら進めていきましょう。</p>
</li>
<li>
<h4>人間ドックAコースとBコースの違いについて教えてください。</h4>
<p>Aコースで行うエックス線検査は食道から十二指腸にかけてですので、暴飲暴食をしている方にはお勧めです。Bコースは便潜血をおこなうので、大腸に関しての疾患の早期発見に向いています。どちらも大切な検査ですし検査内容が異なりますので、ヒアリングしながらどちらが必要かをご相談しています。初めての方にはAコースをお勧めするケースが多いです。</p>
</li>
<li>
<h4>フォローアップ体制について教えてください。</h4>
<p>検査をして異常が見つかった場合には、まずは各医師に相談をいたします。その際にすぐに違う病院で再検査や治療が必要な場合には即紹介状を発行いたします。当院は大学病院とも連携がありますので、緊急対応も十分可能となります。もちろん当院でそのまま治療ができれば良いと思いますので、状況を見ながら適した判断をいたします。</p>
</li>
<li>
<h4>結果説明の方法について教えてください。</h4>
<p>結果説明に関しては、当日結果が出るものはもちろんそのまま医師から説明を受けていただきます。その他の結果は後日郵送しますが、医師との面談を希望であれば、事前に予約をしていただきご来院いただきます。ご本人に納得していただけるよう、不安点や疑問点はきちんとご説明できるようスタッフ一同心がけていますので、なんでもお話しください。</p>
</li>
<li>
<h4>院内環境や接遇について教えてください。</h4>
<p>検査をするために当院に来られて初めに接する受付のクラーク嬢には、特に丁寧な接客をするよう指導しています。そこでより検査をスムーズに遂行することができると考えています。また、常に清潔を保つことも快適に過ごすためには大事なことです。気持ちの良い空間を創るよう努力しています。また、待ち時間の短縮にも力を入れており、時間内に終わらせるよう心がけています。</p>
</li>
<li>
<h4>アピールしたい点はありますか？</h4>
<p>当院は明るく清潔のある病院です。それと同時にアットホームで地域に根付いた医療を提供できるよう日々努力しています。皆さまには思いやりをもって接していきますし、皆さまからも頼りにしていただける医院になれるよう、今後も取り組んでいきたいと思います。何かあれば気軽にお声がけください。誠意をもって対応いたします。</p>
</li>
</ul>",,"0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21115","59997","7","1",,,"院長：和田 正敏 先生","地域に根差した医療の提供を目指しています。コミュニケーションに重きを置き、気軽に受診していただけるよう、医師・スタッフ一同、心がけています。","【略歴】<br>
1971年　日本大学医学部 卒業",,,"0","0","0","1","2019-11-01 14:59:36","2019-11-01 14:59:36","epkdoc01","epkdoc01"
"21124",,"3","1","内視鏡検査を通じて、胃がん・大腸がんの早期発見を目指すクリニック","医療法人ジーアイ会　水野宏胃腸科内科は、1981年に名古屋市千種区で開院して以来、内視鏡検査による胃がん・大腸がんの早期発見に努めてまいりました。食事や生活環境の改善によって日本人の平均寿命は延伸しています。そうした状況のなか、末永く健康的に過ごすためには、がんをはじめとした疾患を早期発見・早期治療していくことが重要になります。<br>
当院では、日本消化器内視鏡学会認定「消化器内視鏡専門医」の資格を持つ医師が胃・大腸の内視鏡検査を実施しています。女性医師による胃・大腸内視鏡検査も実施しておりますので、男女問わず気兼ねなくご受診いただければと考えております。<br>
アクセス面は、名古屋市営地下鉄東山線・桜通線「今池駅」の4番出口からすぐ（徒歩約1分）の場所にあります。土曜日のご受診にも対応しておりますので、普段忙しく過ごされている方も、定期的な健康チェックにお役立てください。",,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124",,"6","1",,,,,,,,"0","0","0","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","43975","4","1",,,,,,,,"0","0","0","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44536","5","1","罹患数・死亡数の上位である胃がんと大腸がんの早期発見を重視","<h4>早期発見が身体的・金銭的負担の抑制につながる</h4><p>水野宏胃腸科内科は、胃がん・大腸がんの早期発見を重視しています。日本人の死因1位であるがんのなかでも、胃がんと大腸がんは部位別がん罹患数および死亡数の上位です。そして、がんの発見時期によってその後の対応に差が現れてしまいます。<br>
胃がんや大腸がんがある程度進行した状態で発見された場合、大掛かりな手術が必要になることも多く、そのほかの部位に転移している可能性も少なくありません。反対に、早期発見することができれば、内視鏡を用いた治療で済むケースもあり、身体的・金銭的負担の抑制につながります。</p>
<h4>内視鏡検査は胃がん・大腸がん発見の「早道」</h4><p>当院では、胃がんや大腸がん、あるいはその前兆をできるだけ早く捉えるため、「胃内視鏡検査」と「大腸内視鏡検査」を行っています。内視鏡検査の特徴として、消化管の内部から状態を観察できる点を挙げることができます。<br>たとえば、胃・大腸の検査方法には胃部X線検査（胃透視）や便潜血反応検査などもありますが、がんが疑われる場合には内視鏡検査が必要になるケースが一般的です。そのため当院では、内視鏡検査が胃がん・大腸がんを発見するための「近道」だと考えています。</p>",,,,,"L","0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","44537","5","3","男女問わずリラックスして内視鏡検査を受けられる環境を目指す","<h4>女性医師が胃・大腸の内視鏡検査を担当することも可能</h4><p>水野宏胃腸科内科は、女性が内視鏡検査を受診しやすい体制を整備しています。とくに近年では女性の大腸がんが増加傾向にありますが、羞恥心から大腸内視鏡検査の受診に踏み出せない女性は少なくありません。<br>当院には日本消化器内視鏡学会認定「消化器内視鏡専門医」の資格を持つ女性医師が在籍し、胃・大腸の内視鏡検査を実施しています。女性医師による内視鏡検査をご希望の方は、お気軽にご相談ください。</p>
<h4>検査方法のビデオやスタッフによる声掛けで不安を軽減</h4><p>当院では、受診者の不安軽減にも力を入れています。受診者のなかには、内視鏡検査に対する不安から緊張した状態で来院される方もいらっしゃいます。<br>少しでも不安を解消できるように、受付・待合スペースでは内視鏡検査の流れを紹介するビデオを流しています。また、検査中もスタッフが率先して声がけを行い、リラックスできるような雰囲気づくりに努めています。</p>",,,,,"L","0","0","0","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44538","5","2","消化器内視鏡専門医が苦痛軽減に配慮して検査を実施","<h4>画像強調観察機能・拡大観察機能を備えた内視鏡設備を使用</h4><p>水野宏胃腸科内科では、日本消化器内視鏡学会認定「消化器内視鏡専門医」が胃・大腸内視鏡検査を担当しています。さらに、診断精度の向上を目指し、先進的な内視鏡設備を取り入れています。当院が導入している内視鏡設備には「画像強調観察機能（NBI）」と「拡大観察機能」が備わっており、微細な異変の発見に役立ちます。<br>また当院では、内視鏡自動洗浄消毒装置を導入しており、院内感染対策にも細心の注意を払っております。</p>
<h4>細径の経鼻内視鏡を採用し、オプションで鎮静剤の使用にも対応</h4><p>内視鏡検査と聞くと、「痛い」「苦しい」といったイメージをお持ちの方もいらっしゃいます。当院では、内視鏡検査の苦痛軽減にも力を入れています。たとえば胃内視鏡検査では、細径の経鼻内視鏡を使用しています。これにより、経口方式で起こりがちなおう吐反射の抑制につながります。鼻からの挿入が難しい場合には、口から経鼻内視鏡を挿入することも可能です。<br>また、内視鏡検査に対する恐怖心が強い方には、眠ったような状態でご受診いただけるように鎮静剤のオプションもご用意しています。</p>",,,,,"R","0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","44539","5","4","受診しやすさと受診後のフォローアップも重視","<h4>スムーズに精密検査や治療へと移行できる体制を整備</h4><p>水野宏胃腸科内科では、胃・大腸内視鏡検査の結果について、その場である程度説明することが可能です。がんが疑われる箇所が発見された場合には粘膜組織の一部を採取し、生検を実施するケースもあります。その場合、受診日から3日ほどで検査結果をお伝えしています。<br>
また、治療が必要になった際には、対応できるものに関しては引き続き当院で対応し、大きな手術が必要になる場合にはしかるべき医療機関へとご紹介いたします。さらに、手術を終えた後に再び当院でフォローしていくことも可能です。
</p>
<h4>「今池駅」4番出口の目の前／土曜日の受診にも対応</h4><p>「受診しやすさ」もまた、当院の特徴のひとつだと考えています。東山線・桜通線「今池駅」4番出口の目の前、レンガの建物が目印です。また、平日は仕事や家庭で忙しいという方でも受診しやすいように、当院では土曜日も内視鏡検査を実施しています。<br>どなたでも気軽に受診できる環境を整え、皆さまのご来院をお待ちしております。</p>",,,,,"R","0","0","0","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44542","2","3",,,,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","44543","2","1",,,,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","44544","2","2",,,,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","44545","2","4",,,,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","44546","7","1",,,"院長：水野 真理 先生","院長の水野です。<br>
地域の皆さまに寄り添い、健やかな暮らしをサポートして参ります。","【略歴】<br>
1995年　愛知医科大学 卒業<br>
2001年　愛知医科大学大学院 修了<br>
2001年　愛知医科大学消化器内科<br>
2019年　水野宏胃腸科内科 院長就任<br>
【資格】<br>
日本消化器内視鏡学会認定 消化器内視鏡専門医<br>
日本消化器病学会認定 消化器病専門医",,,"0","0","0","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44547","7","2",,,"名誉院長：水野 宏 先生","名誉院長の水野です。<br>
ご不明な点がございましたらどうぞお気軽にご相談ください。<br>","【略歴】<br>
1964年　名古屋市立大学医学部 卒業<br>
1964年　名古屋市立大学<br>
1970年　愛知県がんセンター消化器内科<br>
1974年　シカゴ大学消化器内科 助教授<br>
1974年　愛知医科大学消化器内科 講師<br>
1981年　水野宏胃腸科内科 院長就任<br>
【資格】<br>
日本消化器内視鏡学会認定 消化器内視鏡専門医",,,"0","0","0","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44548","8","5",,,,,,,,"0","0","1","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44549","8","4",,,,,,,,"0","0","2","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44550","8","4",,,,,,,,"1","4","1","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44552","8","1",,,,,,,,"0","0","1","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44553","8","2",,,,,,,,"1","1","1","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44554","8","2",,,,,,,,"0","0","2","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44555","8","2",,,,,,,,"0","0","3","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44556","8","2",,,,,,,,"1","2","4","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44557","8","3",,,,,,,,"1","3","1","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44558","8","3",,,,,,,,"0","0","2","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","44559","8","1",,,,,,,,"0","0","2","1","2019-08-19 12:59:18","2019-08-19 12:59:18","epkdoc01","epkdoc01"
"21124","45312","1","1",,,,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21124","45313","1","2",,,,,,,,"0","0","0","1","2019-08-19 12:59:17","2019-08-19 12:59:17","epkdoc01","epkdoc01"
"21145",,"3","1","一人ひとりの健康を重視しサポートする、兵庫県神戸市の健診施設","神戸中央病院　附属健康管理センターは、一人ひとりの健康を重視しサポートする、兵庫県神戸市中央区東川崎町の健診施設です。気軽に受診してほしいという思いで、JR神戸線「神戸駅」から徒歩5分、神戸市営地下鉄海岸線「ハーバーランド駅」から徒歩4分というアクセス環境で予防医療を提供しています。
<br><br>
当院で、受診者の不安な気持ちを拭えるような工夫をほどこしています。大きな窓からは六甲山や神戸港、瀬戸内海が見渡せます。景色に恵まれた環境の中で、リラックスしながら健診に臨んでいただけます。<br>
また、当院はワンフロアになっており、スタッフの目が行き届く設計です。スタッフ一同、まごころのこもった接遇で、受診者の不安や緊張を和らげるよう心がけています。
",,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","43863","4","1",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","55129","2","3",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","55130","2","4",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","55131","2","1",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","55132","2","2",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","55133","8","3",,,,,,,,"1","1","1","1","2019-10-15 10:01:10","2019-10-15 10:01:10","epkdoc01","epkdoc01"
"21145","55134","8","2",,,,,,,,"1","2","1","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","55135","8","2",,,,,,,,"1","3","13","1","2019-10-15 10:01:10","2019-10-15 10:01:10","epkdoc01","epkdoc01"
"21145","55136","8","1",,,,,,,,"1","4","1","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58256","1","1",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58257","1","2",,,,,,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58258","5","3","不安な気持ちをくみ取り、わかりやすい説明に配慮","<h4>受診者の希望に応じた臨機応変なフォロー体制</h4>
<p>神戸中央病院　附属健康管理センターでは、万が一検査結果に問題点があった場合、郵送ではなく電話にてお伝えします。その後、医師から直接説明をします。
<br><br>
インフォームドコンセントを重視し、受診者の立場で接することに重きを置いています。受診者がわかりやすいように具体的な症状・問題点を説明するのはもちろんのこと、受診者の居住地や仕事を考慮しながら紹介状の作成も行っています。紹介先の医療機関は、母体である神戸中央病院だけでなく、臨機応変に対応をします。
<br><br>
症状を伝える時には、受診者の不安な気持ちをくみ取ることに注力し、説明する医師だけでなく看護師も立ち会うようにしています。不安に配慮した対応を心がけています。
</p>
<br>",,,,,"L","0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58259","5","4","景色に恵まれた環境の中でリラックスしながら人間ドックを受診","<h4>更衣室は男女で分け、プライバシーに配慮</h4>
<p>神戸中央病院　附属健康管理センターの院内はワンフロアで、スタッフの目が行き届く設計です。不安な気持ちを少しでも軽くできるよう、院内は明るい雰囲気の内装で、大きな窓からは六甲山や神戸港、瀬戸内海が見渡せます。
<br><br>
景色に恵まれた環境の中で、ゆったりと過ごしながら人間ドックを受けていただけます。予約は8時から1時間ごとに受け付けるなど、受診者の待ち時間を短縮できるよう工夫をしています。
<br>
また、更衣室は男女で分け、プライバシーにも配慮しています。検査着は各種サイズを用意していますので、体型に合ったサイズの検査着で受診していただけます。<br>
医師を含め、スタッフ一同、まごころをもって対応するよう心がけており、リラックスして受診できる健診施設を目指しています。
</p>
<br>",,,,,"R","0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58260","5","1","スタンダードな検査コースとして「日帰り人間ドック」を提供","<h4>全身を総合的にチェックする検査コース</h4>
<p>神戸中央病院　附属健康管理センターでは、生活習慣病やがんなどの各種疾患リスクを調べる
スタンダードな検査コースとして「日帰り人間ドック（胃カメラ）」「日帰り人間ドック（胃部X線検査）」を提供しています。
<br><br>
それぞれ検査項目として身体測定、血液検査、尿検査・便潜血、胸部X線検査、腹部エコー検査、肺機能検査、安静時心電図検査、胃カメラもしくは胃部X線検査を設定し、全身を総合的にチェックします。
</p>
<br>

<h4>生活習慣病の予防とがんリスクの早期発見の2本柱で健康寿命延伸に貢献</h4>
<p>人間ドックにおいて、生活習慣病の予防とがんリスクの検査が2本柱だと考えています。糖尿病をはじめとする生活習慣病は、軽視していると脳卒中の原因となる動脈硬化を引き起こす要因となります。自身の健康状態を把握し、見直すことが大切です。
<br><br>
がんにおいては、日本人の死亡数が上位の疾患です。しかし早期に発見することで対処することができます。検査コースには、胃がんリスクを調べる胃カメラ・胃部X線検査だけでなく、便潜血も含まれています。便潜血はシンプルな検査ですが、大腸がんリスク・大腸ポリープを評価する材料となります。便潜血で問題点が見つかった場合は、大腸カメラなどの二次検査を案内します。
</p>
<br>",,,,,"L","0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58261","5","2","胃・食道・十二指腸の検査は胃カメラと胃部X線検査の選択制","<h4>胃カメラは、経鼻方式と経口方式のどちらにも対応</h4>
<p>神戸中央病院　附属健康管理センターで提供している「日帰り人間ドック」では、胃がん・食道がん・十二指腸潰瘍のリスクを調べる検査項目として、胃カメラと胃部X線検査のどちらかを選択できます。
<br><br>
胃部X線検査は、造影剤を飲み、造影剤の動きによって臓器の形など全体像をチェックする検査です。
いっぽうの胃カメラは、内視鏡を挿入し、実際に粘膜の色や状態を目で見て判断する検査です。異常が見つかった場合、組織の採取や粘膜の切除などの対処ができるという特長があります。
<br><br>
また胃カメラでは、受診者の負担を軽減するため、鼻から入れる経鼻方式と、口から入れる経口方式のどちらにも対応しています。
</p>
<br>",,,,,"R","0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58262","7","1",,,"センター長：小黒 厚先生","定期的な人間ドックの受診を啓もうし、健康長寿に貢献します。",,,,"0","0","0","1","2019-10-15 10:01:09","2019-10-15 10:01:09","epkdoc01","epkdoc01"
"21145","58526","8","2",,,,,,,,"0","0","10","1","2019-10-15 10:01:10","2019-10-15 10:01:10","epkdoc01","epkdoc01"
"21145","58527","8","2",,,,,,,,"0","0","11","1","2019-10-15 10:01:10","2019-10-15 10:01:10","epkdoc01","epkdoc01"
"21145","58528","8","2",,,,,,,,"0","0","14","1","2019-10-15 10:01:10","2019-10-15 10:01:10","epkdoc01","epkdoc01"
