"epark_member_id","hospital_no","course_no","flg_display","status","rgst","updt","created_id","updated_id"
"5827663","20551","0","0","1","2019-07-18 09:35:18","2019-07-18 09:35:18",NULL,NULL
"5827663","20012","20131","1","1","2019-07-18 09:40:21","2019-07-18 09:40:21",NULL,NULL
"29647890","20382","21778","1","1","2019-07-18 10:15:31","2019-07-18 10:15:31",NULL,NULL
"20054736","20462","16","1","1","2019-07-18 12:40:57","2019-07-18 12:40:57",NULL,NULL
"20054736","20390","0","0","1","2019-07-18 12:53:22","2019-07-18 12:53:22",NULL,NULL
"20054736","20390","21821","1","1","2019-07-18 12:54:12","2019-07-18 12:54:12",NULL,NULL
"29647890","20382","0","0","1","2019-07-18 18:13:36","2019-07-18 18:13:36",NULL,NULL
"30551621","20113","0","0","1","2019-07-18 19:11:56","2019-07-18 19:11:56",NULL,NULL
"29016782","20848","5","1","1","2019-07-18 21:46:06","2019-07-18 21:46:06",NULL,NULL
"7129319","20836","0","0","1","2019-07-18 21:59:11","2019-07-18 21:59:11",NULL,NULL
"17110201","20824","0","0","1","2019-07-18 22:26:58","2019-07-18 22:26:58",NULL,NULL
"21418405","20807","2","1","1","2019-07-18 23:04:26","2019-07-18 23:04:26",NULL,NULL
"29835976","20961","2","1","1","2019-07-19 07:51:33","2019-07-19 07:51:33",NULL,NULL
"3197977","20654","3","1","1","2019-07-19 09:00:59","2019-07-19 09:00:59",NULL,NULL
"29027050","20579","0","0","1","2019-07-19 11:41:43","2019-07-19 11:41:43",NULL,NULL
"29831844","20490","1","1","1","2019-07-19 11:44:07","2019-07-19 11:44:07",NULL,NULL
"6775117","20207","0","0","1","2019-07-19 15:57:29","2019-07-19 15:57:29",NULL,NULL
"6775117","20207","20915","1","1","2019-07-19 16:06:42","2019-07-19 16:06:42",NULL,NULL
"5620590","20958","1","1","1","2019-07-20 00:25:56","2019-07-20 00:25:56",NULL,NULL
"30573953","20384","0","0","1","2019-07-20 12:04:53","2019-07-20 12:04:53",NULL,NULL
"30413556","20356","21424","1","1","2019-07-20 22:46:47","2019-07-20 22:46:47",NULL,NULL
"30588004","20148","0","0","1","2019-07-21 00:34:02","2019-07-21 00:34:02",NULL,NULL
"22132677","20754","4","1","1","2019-07-21 09:52:52","2019-07-21 09:52:52",NULL,NULL
"30600660","20654","0","0","1","2019-07-21 17:14:38","2019-07-21 17:14:38",NULL,NULL
"30402331","20810","21","1","1","2019-07-21 23:28:30","2019-07-21 23:28:30",NULL,NULL
"28646395","21215","1","1","1","2019-07-22 09:51:50","2019-07-22 09:51:50",NULL,NULL
"30610622","20056","20236","1","1","2019-07-22 10:48:14","2019-07-22 10:48:14",NULL,NULL
"28769531","21294","0","0","1","2019-07-22 12:14:04","2019-07-22 12:14:04",NULL,NULL
"30611768","20592","2","1","X","2019-07-22 12:23:56","2019-07-22 12:23:56",NULL,NULL
"30611768","20585","0","0","1","2019-07-22 12:30:54","2019-07-22 12:30:54",NULL,NULL
"30611768","20511","0","0","1","2019-07-22 12:36:36","2019-07-22 12:36:36",NULL,NULL
"30611768","21335","0","0","1","2019-07-22 12:43:56","2019-07-22 12:43:56",NULL,NULL
"30611768","20538","5","1","1","2019-07-22 13:06:50","2019-07-22 13:06:50",NULL,NULL
"30611768","20538","0","0","1","2019-07-22 13:08:18","2019-07-22 13:08:18",NULL,NULL
"5347995","20511","0","0","1","2019-07-22 14:29:43","2019-07-22 23:05:35",NULL,NULL
"8464964","20086","20624","1","1","2019-07-22 15:37:53","2019-07-22 15:37:53",NULL,NULL
"15795307","20162","21920","1","1","2019-07-22 20:58:43","2019-07-22 20:58:43",NULL,NULL
"19946829","20387","0","0","1","2019-07-22 21:46:08","2019-07-22 21:46:08",NULL,NULL
"19946829","21232","3","1","1","2019-07-22 21:52:14","2019-07-22 21:52:14",NULL,NULL
"30618749","20641","4","1","1","2019-07-22 23:50:16","2019-07-22 23:50:16",NULL,NULL
"30619846","20488","0","0","1","2019-07-23 08:21:05","2019-07-23 08:21:05",NULL,NULL
"18367847","20045","20205","1","1","2019-07-23 09:37:50","2019-07-23 09:37:50",NULL,NULL
"29072493","21133","0","0","1","2019-07-23 10:39:41","2019-07-23 10:49:42",NULL,NULL
"22971176","21192","1","1","1","2019-07-23 10:52:36","2019-07-23 10:52:36",NULL,NULL
"29072493","20203","0","0","1","2019-07-23 11:13:44","2019-07-23 11:13:44",NULL,NULL
"29072493","20203","20890","1","1","2019-07-23 11:14:02","2019-07-23 11:14:02",NULL,NULL
"29072493","21133","3","1","1","2019-07-23 11:17:19","2019-07-23 11:17:19",NULL,NULL
"29785909","20462","0","0","1","2019-07-23 14:17:14","2019-07-23 14:17:14",NULL,NULL
"30610701","20828","0","0","1","2019-07-23 16:18:55","2019-07-23 16:18:55",NULL,NULL
"28299288","20454","0","0","1","2019-07-23 19:12:12","2019-07-23 19:12:12",NULL,NULL
"28095418","20665","1","1","1","2019-07-23 20:51:37","2019-07-23 20:51:37",NULL,NULL
"9016097","20453","1","1","1","2019-07-23 22:13:19","2019-07-23 22:13:19",NULL,NULL
"27492185","20456","4","1","1","2019-07-23 22:43:54","2019-07-23 22:43:54",NULL,NULL
"19872729","20640","0","0","1","2019-07-24 10:50:19","2019-07-24 10:50:19",NULL,NULL
"30631972","20089","0","0","1","2019-07-24 11:08:53","2019-07-24 11:08:53",NULL,NULL
"22597349","20011","20734","1","1","2019-07-24 19:46:07","2019-07-24 19:46:07",NULL,NULL
"30588137","20148","20691","1","1","2019-07-24 23:25:21","2019-07-24 23:25:21",NULL,NULL
"30588137","20148","0","0","1","2019-07-24 23:26:02","2019-07-24 23:26:35",NULL,NULL
"30640703","20212","20936","1","1","2019-07-25 01:25:16","2019-07-25 01:25:16",NULL,NULL
"26616626","20045","0","0","1","2019-07-25 07:46:06","2019-07-25 07:46:06",NULL,NULL
"26616626","20045","20212","1","1","2019-07-25 07:55:49","2019-07-25 07:55:49",NULL,NULL
"9419357","20163","20715","1","1","2019-07-25 12:22:25","2019-07-25 12:22:25",NULL,NULL
"18798480","20245","21067","1","1","2019-07-25 12:25:21","2019-07-25 12:25:21",NULL,NULL
"30646394","21234","1","1","1","2019-07-25 16:31:50","2019-07-25 16:31:50",NULL,NULL
"29649478","20877","6","1","1","2019-07-25 19:00:19","2019-07-25 19:00:19",NULL,NULL
"30335130","20035","21671","1","1","2019-07-25 21:03:02","2019-07-25 21:06:26",NULL,NULL
"17781549","20829","4","1","1","2019-07-26 01:40:03","2019-07-26 01:40:03",NULL,NULL
"18918642","21266","0","0","1","2019-07-26 10:20:27","2019-07-26 10:20:27",NULL,NULL
"21381522","20382","21790","1","1","2019-07-26 13:56:02","2019-07-26 13:56:02",NULL,NULL
"22459131","20665","0","0","1","2019-07-26 14:43:53","2019-07-26 14:43:53",NULL,NULL
"28679625","20382","21791","1","1","2019-07-26 23:31:21","2019-07-26 23:32:11",NULL,NULL
"30695288","20318","21266","1","1","2019-07-28 18:23:49","2019-07-28 18:23:49",NULL,NULL
"21108393","20575","13","1","1","2019-07-28 19:16:05","2019-07-28 19:16:05",NULL,NULL
"22912024","20811","2","1","1","2019-07-28 21:33:42","2019-07-28 21:33:42",NULL,NULL
"16764060","21315","1","1","1","2019-07-29 00:20:56","2019-07-29 00:20:56",NULL,NULL
"21646948","20382","21790","1","1","2019-07-29 14:11:51","2019-07-29 14:11:51",NULL,NULL
"30714069","20212","20940","1","1","2019-07-29 23:40:21","2019-07-29 23:40:21",NULL,NULL
"4496881","20318","21274","1","1","2019-07-30 00:40:42","2019-07-30 00:40:45",NULL,NULL
"9911718","20169","0","0","1","2019-07-30 06:11:02","2019-07-30 06:11:02",NULL,NULL
"28014114","20382","21776","1","1","2019-07-30 10:15:54","2019-07-30 10:15:54",NULL,NULL
"28014114","20382","21777","1","1","2019-07-30 10:25:45","2019-07-30 10:25:45",NULL,NULL
"6514511","20967","0","0","1","2019-07-30 11:59:30","2019-07-30 11:59:30",NULL,NULL
"30532465","20577","0","0","1","2019-07-30 12:44:11","2019-07-30 12:44:11",NULL,NULL
"8982648","20516","0","0","1","2019-07-30 12:59:35","2019-07-30 12:59:35",NULL,NULL
"8982648","20898","7","1","1","2019-07-30 13:08:44","2019-07-30 13:08:44",NULL,NULL
"8982648","20312","0","0","1","2019-07-30 13:11:05","2019-07-30 13:11:05",NULL,NULL
"22654552","20642","1","1","1","2019-07-30 15:03:42","2019-07-30 15:03:42",NULL,NULL
"30719641","21129","0","0","1","2019-07-30 15:46:10","2019-07-30 15:46:10",NULL,NULL
"14516408","20665","0","0","1","2019-07-30 17:17:30","2019-07-30 17:17:30",NULL,NULL
"14516408","20665","1","1","1","2019-07-30 19:04:44","2019-07-30 19:04:44",NULL,NULL
"28812615","20663","0","0","X","2019-07-31 09:58:55","2019-07-31 09:58:55",NULL,NULL
"30727821","20450","7","1","1","2019-07-31 11:46:12","2019-07-31 11:50:19",NULL,NULL
"30727821","20370","21485","1","1","2019-07-31 11:51:44","2019-07-31 11:51:44",NULL,NULL
"30730572","20329","21523","1","1","2019-07-31 15:37:30","2019-07-31 15:37:30",NULL,NULL
"7813909","20456","0","0","1","2019-07-31 22:57:16","2019-07-31 22:57:16",NULL,NULL
"7813909","20483","0","0","1","2019-07-31 23:10:33","2019-07-31 23:10:33",NULL,NULL
"30645149","20815","1","1","1","2019-07-31 23:34:36","2019-08-01 08:48:27",NULL,NULL
"30645149","21170","7","1","1","2019-07-31 23:40:24","2019-07-31 23:40:24",NULL,NULL
"30645149","20525","2","1","1","2019-08-01 00:14:15","2019-08-01 00:14:15",NULL,NULL
"7455743","20113","0","0","1","2019-08-01 10:13:11","2019-08-01 10:13:11",NULL,NULL
"19272756","20806","5","1","1","2019-08-01 11:34:36","2019-08-01 11:34:36",NULL,NULL
"13829653","20536","0","0","1","2019-08-01 11:58:54","2019-08-01 11:58:54",NULL,NULL
"29828850","20536","0","0","1","2019-08-01 22:00:11","2019-08-01 22:00:11",NULL,NULL
"13186326","20467","6","1","1","2019-08-02 12:51:25","2019-08-02 12:51:25",NULL,NULL
"29637097","20540","13","1","1","2019-08-02 18:26:18","2019-08-02 18:26:18",NULL,NULL
"30012281","20645","1","1","1","2019-08-02 20:45:56","2019-08-02 20:45:56",NULL,NULL
"30703610","20010","20111","1","1","2019-08-02 21:31:42","2019-08-27 06:40:50",NULL,NULL
"15632898","20222","20905","1","1","2019-08-03 04:31:27","2019-08-03 04:31:27",NULL,NULL
"15632898","20222","0","0","1","2019-08-03 04:32:33","2019-08-03 04:32:33",NULL,NULL
"15632898","21215","1","1","1","2019-08-03 04:34:48","2019-08-03 04:34:48",NULL,NULL
"28971756","20850","0","0","1","2019-08-03 08:18:19","2019-08-03 08:18:19",NULL,NULL
"22540224","21207","0","0","1","2019-08-03 09:42:44","2019-08-03 09:42:44",NULL,NULL
"29788486","20579","0","0","1","2019-08-03 13:47:13","2019-08-03 13:47:13",NULL,NULL
"4814485","20879","3","1","1","2019-08-04 00:40:31","2019-08-04 00:40:31",NULL,NULL
"8817557","20394","21878","1","1","2019-08-04 04:43:18","2019-08-04 04:43:18",NULL,NULL
"8817557","20461","3","1","1","2019-08-04 04:45:26","2019-08-04 04:45:26",NULL,NULL
"8817557","20735","4","1","1","2019-08-04 04:47:23","2019-08-04 04:47:23",NULL,NULL
"8817557","20333","21316","1","1","2019-08-04 04:50:21","2019-08-04 04:50:21",NULL,NULL
"28292403","20039","20946","1","1","2019-08-04 09:17:39","2019-08-04 09:17:39",NULL,NULL
"8437041","20913","7","1","1","2019-08-04 15:47:59","2019-08-04 15:47:59",NULL,NULL
"20054736","20102","20887","1","X","2019-08-04 16:31:41","2019-08-04 16:31:41",NULL,NULL
"4125933","20002","0","0","1","2019-08-05 00:01:01","2019-08-05 00:01:01",NULL,NULL
"30800441","20089","20351","1","1","2019-08-05 09:00:16","2019-08-05 09:00:16",NULL,NULL
"18214743","20464","0","0","1","2019-08-05 16:05:18","2019-08-05 16:05:18",NULL,NULL
"12952836","20470","0","0","1","2019-08-05 19:52:54","2019-08-05 19:52:54",NULL,NULL
"8773618","20551","9","1","1","2019-08-05 20:44:09","2019-08-05 20:44:09",NULL,NULL
"23635345","21269","7","1","1","2019-08-05 21:38:25","2019-08-05 21:38:39",NULL,NULL
"29069827","20159","0","0","1","2019-08-06 03:49:34","2019-08-06 03:49:34",NULL,NULL
"7408913","20497","5","1","1","2019-08-06 14:19:44","2019-08-06 14:19:44",NULL,NULL
"7408913","20497","0","0","1","2019-08-06 14:21:11","2019-08-06 14:21:11",NULL,NULL
"14391280","20382","21785","1","1","2019-08-06 15:45:38","2019-08-06 15:45:38",NULL,NULL
"26174602","20298","0","0","1","2019-08-06 18:40:47","2019-08-06 18:40:47",NULL,NULL
"25538638","20086","20645","1","1","2019-08-06 19:56:20","2019-08-06 19:56:20",NULL,NULL
"30825079","21406","0","0","1","2019-08-07 11:56:56","2019-08-07 12:23:28",NULL,NULL
"30825079","20590","0","0","1","2019-08-07 12:20:07","2019-08-07 12:20:07",NULL,NULL
"23613512","20082","21541","1","1","2019-08-07 13:36:14","2019-08-07 13:36:14",NULL,NULL
"30825079","20741","0","0","1","2019-08-07 14:57:17","2019-08-07 14:57:17",NULL,NULL
"30827339","20596","4","1","1","2019-08-07 15:10:28","2019-08-07 15:10:28",NULL,NULL
"16914613","21336","3","1","1","2019-08-08 07:01:39","2019-08-08 07:01:39",NULL,NULL
"12422298","20977","14","1","1","2019-08-08 20:13:15","2019-08-08 20:13:15",NULL,NULL
"12422298","21278","10","1","1","2019-08-08 20:13:51","2019-08-08 20:13:51",NULL,NULL
"12422298","20072","20281","1","1","2019-08-08 20:14:50","2019-08-08 20:14:50",NULL,NULL
"30333401","20382","0","0","1","2019-08-08 21:37:00","2019-08-08 21:37:00",NULL,NULL
"21680550","20122","0","0","1","2019-08-09 06:35:08","2019-08-09 06:35:08",NULL,NULL
"22947189","20818","6","1","1","2019-08-09 13:01:23","2019-08-09 13:01:23",NULL,NULL
"22947189","20352","21368","1","1","2019-08-09 13:03:17","2019-08-09 13:32:08",NULL,NULL
"22947189","20352","0","0","1","2019-08-09 13:53:06","2019-08-09 13:53:06",NULL,NULL
"22947189","20818","0","0","1","2019-08-09 13:59:37","2019-08-09 13:59:37",NULL,NULL
"30851420","20031","20161","1","1","2019-08-09 16:47:24","2019-08-09 16:47:24",NULL,NULL
"30249942","20003","0","0","1","2019-08-09 19:24:08","2019-08-09 19:24:08",NULL,NULL
"8192258","20681","1","1","1","2019-08-09 23:31:42","2019-08-09 23:31:42",NULL,NULL
"15956572","20889","6","1","1","2019-08-09 23:36:27","2019-08-09 23:36:27",NULL,NULL
"15648326","20671","6","1","1","2019-08-10 13:35:44","2019-08-10 13:35:44",NULL,NULL
"25610278","20559","14","1","1","2019-08-10 18:38:27","2019-08-10 18:38:27",NULL,NULL
"22167887","20089","0","0","1","2019-08-10 19:52:54","2019-08-10 19:52:54",NULL,NULL
"21566397","20443","0","0","1","2019-08-10 21:58:03","2019-08-10 21:58:03",NULL,NULL
"21566397","20418","0","0","1","2019-08-10 22:05:07","2019-08-10 22:05:07",NULL,NULL
"19700232","20974","4","1","1","2019-08-10 22:20:37","2019-08-10 22:20:37",NULL,NULL
"26577424","20996","1","1","1","2019-08-11 00:07:38","2019-08-11 00:07:38",NULL,NULL
"29891296","20665","0","0","1","2019-08-11 07:48:38","2019-08-11 07:48:38",NULL,NULL
"4609268","20314","21671","1","1","2019-08-11 15:56:16","2019-08-11 15:56:18",NULL,NULL
"22459729","20783","5","1","1","2019-08-11 18:40:49","2019-08-11 18:40:49",NULL,NULL
"30228891","21393","1","1","1","2019-08-11 18:45:41","2019-08-11 18:45:41",NULL,NULL
"21381522","20665","0","0","1","2019-08-11 21:41:19","2019-08-11 21:41:19",NULL,NULL
"14151905","20252","0","0","1","2019-08-11 23:14:25","2019-08-11 23:14:25",NULL,NULL
"22249693","20579","0","0","1","2019-08-12 14:33:37","2019-08-12 14:33:37",NULL,NULL
"1911068","20317","21911","1","1","2019-08-12 17:30:28","2019-08-12 17:31:26",NULL,NULL
"19579101","20382","0","0","1","2019-08-12 17:46:36","2019-08-12 17:46:36",NULL,NULL
"25765957","20089","0","0","1","2019-08-12 19:10:33","2019-08-12 19:10:33",NULL,NULL
"21611699","20625","0","0","1","2019-08-12 19:56:52","2019-08-12 19:56:52",NULL,NULL
"30934558","20424","3","1","1","2019-08-13 09:19:49","2019-08-13 09:19:49",NULL,NULL
"28599584","20810","7","1","1","2019-08-13 09:59:54","2019-08-13 09:59:54",NULL,NULL
"29349388","20465","26","1","1","2019-08-13 12:17:27","2019-08-13 12:17:27",NULL,NULL
"28343015","20438","1","1","1","2019-08-13 15:10:51","2019-08-13 15:10:51",NULL,NULL
"28343015","20341","21913","1","1","2019-08-13 16:41:00","2019-08-13 16:41:00",NULL,NULL
"30281620","21129","2","1","1","2019-08-13 19:54:14","2019-08-13 19:54:14",NULL,NULL
"30954421","20573","4","1","1","2019-08-13 21:51:03","2019-08-13 21:51:03",NULL,NULL
"13461022","20754","0","0","1","2019-08-13 22:45:17","2019-08-13 22:45:17",NULL,NULL
"13461022","20579","0","0","1","2019-08-13 22:49:25","2019-08-13 22:49:25",NULL,NULL
"28511227","20383","21938","1","1","2019-08-14 05:08:01","2019-08-14 05:08:01",NULL,NULL
"29260787","20281","21582","1","1","2019-08-14 08:55:31","2019-08-14 08:55:31",NULL,NULL
"29260787","20454","0","0","1","2019-08-14 09:00:22","2019-08-14 09:00:22",NULL,NULL
"29260787","20281","0","0","1","2019-08-14 09:02:42","2019-08-14 09:02:42",NULL,NULL
"29260787","20592","0","0","1","2019-08-14 09:03:03","2019-08-14 09:03:03",NULL,NULL
"29260787","21094","1","1","1","2019-08-14 09:09:37","2019-08-14 09:09:37",NULL,NULL
"29260787","20527","9","1","1","2019-08-14 09:10:36","2019-08-14 09:10:36",NULL,NULL
"9874086","20187","20826","1","1","2019-08-14 10:58:11","2019-08-14 10:58:11",NULL,NULL
"30825079","21317","0","0","1","2019-08-14 19:57:51","2019-08-14 19:57:51",NULL,NULL
"30825079","20670","0","0","1","2019-08-14 21:50:48","2019-08-14 21:50:48",NULL,NULL
"30825079","20973","0","0","1","2019-08-14 21:50:56","2019-08-14 21:50:56",NULL,NULL
"27362508","20318","0","0","1","2019-08-14 23:14:25","2019-08-14 23:14:25",NULL,NULL
"21801118","20761","0","0","1","2019-08-15 02:59:38","2019-08-15 02:59:38",NULL,NULL
"26357281","20602","4","1","1","2019-08-15 03:44:13","2019-08-15 03:44:13",NULL,NULL
"30977620","20392","0","0","1","2019-08-15 04:43:45","2019-08-15 04:43:45",NULL,NULL
"30104744","20332","0","0","1","2019-08-15 16:25:24","2019-08-15 16:25:24",NULL,NULL
"18451547","20761","0","0","1","2019-08-15 20:34:15","2019-08-15 20:34:15",NULL,NULL
"18451547","20393","0","0","1","2019-08-15 20:35:31","2019-08-15 20:35:31",NULL,NULL
"26203119","20824","0","0","1","2019-08-16 00:50:55","2019-08-16 00:50:55",NULL,NULL
"19998837","20467","0","0","1","2019-08-16 01:18:29","2019-08-16 01:19:11",NULL,NULL
"19998837","20496","0","0","1","2019-08-16 01:24:29","2019-08-16 01:24:29",NULL,NULL
"18230221","20982","0","0","1","2019-08-16 07:17:03","2019-08-16 07:17:03",NULL,NULL
"30553557","20382","21778","1","1","2019-08-16 07:59:37","2019-08-16 07:59:37",NULL,NULL
"14772643","20966","1","1","1","2019-08-16 08:53:38","2019-08-16 08:53:38",NULL,NULL
"30214014","20385","0","0","1","2019-08-16 10:29:42","2019-08-16 10:29:42",NULL,NULL
"7510732","20656","6","1","1","2019-08-16 13:47:44","2019-08-16 13:47:44",NULL,NULL
"5615637","20053","20224","1","1","2019-08-16 14:45:10","2019-08-16 14:45:10",NULL,NULL
"31006245","20740","3","1","1","2019-08-16 14:55:58","2019-08-16 14:55:58",NULL,NULL
"27297547","20233","0","0","1","2019-08-16 15:59:21","2019-08-16 15:59:21",NULL,NULL
"20873221","20124","20484","1","1","2019-08-16 18:13:41","2019-08-16 18:13:41",NULL,NULL
"6660894","20782","7","1","1","2019-08-16 23:20:04","2019-08-16 23:20:04",NULL,NULL
"29450497","20341","21913","1","1","2019-08-17 05:46:29","2019-08-17 05:49:25",NULL,NULL
"18712757","20509","4","1","1","2019-08-18 08:39:35","2019-08-18 08:39:35",NULL,NULL
"28048164","20326","0","0","1","2019-08-18 10:58:50","2019-08-18 10:58:50",NULL,NULL
"30012281","20681","0","0","1","2019-08-18 11:50:49","2019-08-18 11:50:49",NULL,NULL
"30012281","20665","0","0","1","2019-08-18 11:51:55","2019-08-18 11:51:55",NULL,NULL
"28090306","20366","21796","1","1","2019-08-18 14:06:34","2019-08-18 14:06:34",NULL,NULL
"28267358","20125","0","0","1","2019-08-18 14:16:30","2019-08-18 14:16:30",NULL,NULL
"20134253","21058","7","1","1","2019-08-18 17:17:02","2019-08-18 17:17:02",NULL,NULL
"20091737","20382","21785","1","1","2019-08-18 21:03:56","2019-08-18 21:03:56",NULL,NULL
"29701066","20892","0","0","1","2019-08-19 00:07:36","2019-08-19 00:07:36",NULL,NULL
"29701066","20162","21926","1","1","2019-08-19 00:32:27","2019-08-19 00:32:27",NULL,NULL
"31061516","20666","9","1","1","2019-08-19 11:10:51","2019-08-19 11:10:51",NULL,NULL
"21182397","20503","7","1","1","2019-08-19 14:12:22","2019-08-19 14:12:22",NULL,NULL
"29628297","20163","20715","1","1","2019-08-19 16:11:02","2019-08-19 16:11:02",NULL,NULL
"27353716","20559","0","0","X","2019-08-19 17:59:24","2019-08-19 17:59:24",NULL,NULL
"27353716","20759","0","0","1","2019-08-19 18:00:33","2019-08-19 18:00:33",NULL,NULL
"12710133","20009","20109","1","1","2019-08-19 18:44:02","2019-08-19 18:44:02",NULL,NULL
"12710133","20043","20193","1","1","2019-08-19 18:44:54","2019-08-19 18:44:54",NULL,NULL
"12710133","20288","21180","1","1","2019-08-19 18:48:41","2019-08-19 18:48:41",NULL,NULL
"12710133","20352","0","0","X","2019-08-19 18:50:18","2019-08-19 18:50:18",NULL,NULL
"12710133","20352","21362","1","1","2019-08-19 18:51:12","2019-08-19 18:51:12",NULL,NULL
"21442713","20585","2","1","1","2019-08-19 19:10:22","2019-08-19 19:10:22",NULL,NULL
"31069826","20601","25","1","1","2019-08-19 22:41:57","2019-08-19 22:41:57",NULL,NULL
"31069826","20735","4","1","1","2019-08-19 22:48:00","2019-08-19 22:48:00",NULL,NULL
"16898574","20522","0","0","1","2019-08-20 09:37:15","2019-08-20 09:37:15",NULL,NULL
"10359287","20283","0","0","X","2019-08-20 13:13:01","2019-08-20 13:13:01",NULL,NULL
"22743285","20086","20649","1","1","2019-08-20 14:50:58","2019-08-20 14:50:58",NULL,NULL
"22743285","20514","0","0","1","2019-08-20 14:53:54","2019-08-20 14:53:54",NULL,NULL
"22743285","20898","5","1","1","2019-08-20 14:55:26","2019-08-20 14:55:26",NULL,NULL
"22743285","20324","21307","1","1","2019-08-20 14:57:16","2019-08-20 14:57:16",NULL,NULL
"10322625","20423","1","1","1","2019-08-20 16:32:44","2019-08-20 16:32:44",NULL,NULL
"19627994","20563","0","0","1","2019-08-20 16:44:28","2019-08-20 16:44:28",NULL,NULL
"26663106","20069","20274","1","1","2019-08-20 18:59:31","2019-08-20 18:59:31",NULL,NULL
"14828366","20681","8","1","1","2019-08-21 06:41:56","2019-08-21 06:41:56",NULL,NULL
"31082624","20932","0","0","1","2019-08-21 08:49:20","2019-08-21 08:49:43",NULL,NULL
"31083507","20633","2","1","1","2019-08-21 10:32:32","2019-08-21 10:32:32",NULL,NULL
"31052694","20204","20956","1","1","2019-08-21 12:28:31","2019-08-21 12:28:31",NULL,NULL
"30108835","20577","0","0","1","2019-08-21 14:56:27","2019-08-21 14:56:27",NULL,NULL
"19791857","20592","5","1","1","2019-08-21 15:32:04","2019-08-21 15:32:04",NULL,NULL
"31087856","20740","4","1","1","2019-08-21 17:25:48","2019-08-21 17:25:48",NULL,NULL
"4936109","20024","20318","1","1","2019-08-21 17:45:26","2019-08-21 17:45:26",NULL,NULL
"4579183","20557","0","0","1","2019-08-22 09:05:07","2019-08-22 09:05:07",NULL,NULL
"26328976","20611","0","0","1","2019-08-22 12:15:24","2019-08-22 12:15:24",NULL,NULL
"27397067","20394","21881","1","1","2019-08-22 18:56:03","2019-08-22 18:56:03",NULL,NULL
"5244433","20930","2","1","1","2019-08-23 07:56:22","2019-08-23 07:56:22",NULL,NULL
"20739768","20079","0","0","1","2019-08-23 08:32:50","2019-08-23 08:32:50",NULL,NULL
"5093782","21103","0","0","1","2019-08-23 11:32:11","2019-08-23 11:32:11",NULL,NULL
"5093782","21103","3","1","1","2019-08-23 11:32:44","2019-08-23 11:32:44",NULL,NULL
"1154853","20031","20162","1","1","2019-08-23 12:55:00","2019-08-23 12:55:00",NULL,NULL
"28105723","20394","21881","1","1","2019-08-23 17:42:01","2019-08-23 17:45:18",NULL,NULL
"31112958","20735","0","0","1","2019-08-23 19:40:55","2019-08-23 19:40:55",NULL,NULL
"8895282","20424","0","0","1","2019-08-23 19:53:42","2019-08-23 19:53:42",NULL,NULL
"31113465","20382","21779","1","1","2019-08-23 20:18:17","2019-08-23 20:18:17",NULL,NULL
"14706240","20665","0","0","1","2019-08-23 23:06:21","2019-08-23 23:06:21",NULL,NULL
"14706240","20361","21382","1","1","2019-08-23 23:15:49","2019-08-23 23:15:49",NULL,NULL
"14706240","20305","0","0","1","2019-08-23 23:28:24","2019-08-23 23:28:24",NULL,NULL
"27571258","20113","21513","1","1","2019-08-24 04:54:32","2019-08-24 04:54:32",NULL,NULL
"1522182","20811","4","1","1","2019-08-24 11:12:07","2019-08-24 11:12:07",NULL,NULL
"26428498","20617","0","0","1","2019-08-24 15:59:37","2019-08-24 15:59:37",NULL,NULL
"1049993","20974","5","1","X","2019-08-24 17:25:39","2019-08-24 17:25:39",NULL,NULL
"1049993","20974","6","1","1","2019-08-24 17:27:47","2019-08-24 17:27:47",NULL,NULL
"1049993","20974","0","0","1","2019-08-24 17:28:43","2019-08-24 17:28:43",NULL,NULL
"1049993","20974","4","1","1","2019-08-24 17:29:39","2019-08-24 17:29:39",NULL,NULL
"31133434","20665","1","1","1","2019-08-24 21:35:05","2019-08-24 21:35:05",NULL,NULL
"12717596","20666","9","1","1","2019-08-24 23:46:24","2019-08-24 23:46:24",NULL,NULL
"31134468","21234","1","1","1","2019-08-25 00:00:42","2019-08-25 00:00:42",NULL,NULL
"28951464","20818","2","1","1","2019-08-25 01:03:02","2019-08-25 01:03:02",NULL,NULL
"17273917","20500","0","0","1","2019-08-25 19:54:14","2019-08-25 19:54:14",NULL,NULL
"18548880","20383","21938","1","1","2019-08-25 22:26:47","2019-08-25 22:26:47",NULL,NULL
"9317699","20577","25","1","1","2019-08-26 17:27:15","2019-08-26 17:27:45",NULL,NULL
"18345706","20438","14","1","1","2019-08-26 22:30:05","2019-08-26 22:30:05",NULL,NULL
"5244433","20596","0","0","1","2019-08-27 01:35:13","2019-08-27 01:35:13",NULL,NULL
"27571258","20113","0","0","1","2019-08-27 05:18:32","2019-08-28 00:02:34",NULL,NULL
"30540801","20836","4","1","1","2019-08-27 10:07:23","2019-08-27 10:07:23",NULL,NULL
"26264849","20860","5","1","1","2019-08-27 10:19:59","2019-08-27 10:19:59",NULL,NULL
"663284","21111","0","0","1","2019-08-27 11:10:09","2019-08-27 11:10:09",NULL,NULL
"31169449","20382","0","0","1","2019-08-27 13:49:13","2019-08-27 13:49:13",NULL,NULL
"31169449","20462","0","0","1","2019-08-27 13:50:47","2019-08-27 13:50:47",NULL,NULL
"25851653","20635","0","0","1","2019-08-27 14:08:27","2019-08-27 14:08:27",NULL,NULL
